,RelativeTotalCites,project_muse_388510,pq21-0324,ContentServer.asp-5,ContentServer.asp-8,1398236,project_muse_439820,MURRAY-1993-Ethos,Gilead2008_Article_AHumeanArgumentForPersonalIden,533Cottrell,humes_theory_of_the_self_and_its_identity,acpq_1995_0069_0003_0485_0501&pdfname=acpq_1995_0069_0003_0091_0107,Flage_et_al-1984-The_Southern_Journal_of_Philosophy,ContentServer.asp-6,pq30-0061,2653404-2,project_muse_388443,fzt013,project_muse_439818,2182635,project_muse_391081,project_muse_383238,2660181,project_muse_227867,SIRTCO.1,31448-231447-1-PB,WINKLER-2010-Philosophical_Books,project_muse_390704,pq9-0097,project_muse_382731,project_muse_403836,1399612,project_muse_389409,20131803,20009239,ContentServer.asp-3,project_muse_382681,project_muse_388506,project_muse_383386,project_muse_399569,27902511,Levin2007_Article_BundlingHumeWithKripkenstein,out,acpq_1990_0064_0002_0233_0247,Projection and Realism in Hume's Philosophy coventry review,project_muse_389389,27744766,project_muse_388507,ContentServer.asp-2,20532746,project_muse_389490,43155096,Schwerin2012_Article_HumeOnTheSelf,project_muse_389493,41441496,humes_theory_of_the_self_revisited,project_muse_388509,2106947,2239-Article Text-2582-1-10-20140925,Kail-2008-European_Journal_of_Philosophy,20126883,project_muse_365207,ipq_2004_0044_0002_0276_0278&pdfname=ipq_2004_0044_0002_0134_0136,26303717,20708617,project_muse_596651,project_muse_383297,project_muse_228761,fshow,project_muse_385510,9780470776377.ch8,2184977,ContentServer.asp-7,project_muse_383344,ContentServer.asp-4,40232176,project_muse_553401,27745095,23598030,Prolegomena_11_2_2012_Article_Lybaert,Projection and Realism in Hume s Philosophy,project_muse_382933,project_muse_511194,3327575,project_muse_382726,24439665,project_muse_383319
project_muse_403836,143.2669999999993,152.378,145.244,200.01,199.33600000000004,100.006,159.52499999999966,100.006,196.04599999999994,177.96800000000013,150.21599999999995,164.5699999999999,196.31000000000003,191.17300000000003,164.085,160.399,155.13099999999994,185.22699999999992,100.006,100.006,175.26999999999992,162.17799999999994,189.647,157.14700000000002,100.006,160.04899999999984,190.00600000000003,178.2319999999999,162.8089999999999,185.34800000000007,0.0,155.39699999999996,100.006,198.3569999999999,100.006,189.35700000000014,197.62300000000002,149.97100000000037,147.72700000000012,200.006,100.006,181.733,163.31199999999978,133.09300000000016,199.33699999999996,189.44800000000004,162.24999999999997,147.77800000000008,100.006,195.96600000000012,192.81599999999997,200.00799999999998,180.211,169.14499999999998,166.37199999999996,181.532,171.471,200.00800000000004,200.00599999999994,179.16499999999982,171.55299999999997,200.008,185.38999999999993,200.006,162.99399999999991,121.36000000000031,100.006,163.3570000000002,200.006,199.33999999999992,143.81700000000004,160.96999999999994,200.01,145.84299999999993,175.37599999999998,156.37999999999926,159.61900000000014,160.95100000000005,100.006,196.04,100.006,171.76800000000006,197.361,176.5689999999999,176.98099999999985,195.23200000000043,198.02899999999994
1399612,159.04199999999855,155.08699999999982,147.24500000000006,200.00300000000004,199.98900000000003,99.99900000000002,166.70999999999978,99.99900000000002,199.99899999999997,181.59300000000013,131.68699999999998,177.503,196.303,200.0259999999998,106.60200000000002,139.45399999999998,168.94400000000024,198.06599999999992,99.99900000000002,99.99900000000002,171.35899999999998,167.59900000000005,188.90599999999998,150.06400000000002,99.99900000000002,163.114,194.63900000000004,133.34899999999993,143.366,175.319,155.39699999999996,0.0,99.99900000000002,197.43599999999992,99.99900000000002,191.40800000000013,199.99800000000002,173.45200000000042,120.59000000000012,199.999,99.99900000000002,182.7860000000001,176.78699999999958,167.34600000000003,199.98999999999998,162.837,106.22100000000002,154.37500000000014,99.99900000000002,199.8130000000001,192.29899999999998,200.001,119.24400000000001,181.86800000000005,148.56499999999997,111.97900000000003,123.26200000000003,200.00100000000003,192.30300000000003,178.31199999999973,172.332,200.00099999999998,179.79100000000003,199.999,168.1769999999999,134.3110000000004,99.99900000000002,177.44600000000042,199.999,199.99299999999994,141.56200000000015,138.60299999999995,200.00300000000004,161.43000000000012,178.95099999999996,168.54299999999932,158.87000000000003,158.50200000000012,99.99900000000002,199.99899999999997,99.99900000000002,174.61500000000018,192.304,196.15199999999996,183.5159999999998,185.2770000000004,197.43799999999993
project_muse_389409,99.9970000000006,99.99200000000005,100.01200000000004,100.00399999999998,99.99000000000004,0,100.01300000000003,0,100.00000000000001,99.98800000000001,100.00199999999998,100.00799999999998,100.00599999999999,100.0270000000002,99.99900000000001,99.99899999999994,99.98699999999994,99.991,0,0,100.00199999999998,100.02200000000009,100.01299999999998,100.00299999999996,0,99.99100000000013,99.998,100.002,100.00099999999999,99.99600000000001,100.006,99.99900000000002,0,100.0009999999999,0,100.00900000000011,99.999,99.96700000000018,100.01700000000008,100.0,0,100.00500000000002,99.99000000000068,100.00500000000005,99.99099999999997,100.0,100.00200000000004,99.98399999999998,0,100.01800000000007,99.99600000000002,100.00200000000001,100.00099999999999,100.00300000000006,99.98799999999996,100.00200000000002,99.99300000000005,100.00200000000004,100.0,99.9889999999999,100.00900000000001,100.00199999999995,99.96999999999994,100.0,100.00599999999996,99.99400000000031,0,99.97500000000007,100.0,99.99399999999991,100.00100000000005,100.00599999999997,100.00399999999998,99.989,99.99600000000002,99.99600000000012,100.01900000000033,100.00699999999996,0,100.0,0,99.99800000000002,99.99499999999999,100.001,99.98899999999993,100.02000000000042,100.00299999999993
20131803,190.24799999999826,190.92099999999982,180.75299999999996,188.24500000000003,172.73300000000012,100.0009999999999,195.24999999999986,100.0009999999999,176.48699999999997,192.92700000000008,200.00299999999996,190.7469999999998,177.13099999999983,185.59199999999996,199.99999999999994,199.99999999999983,199.98800000000023,186.84199999999979,100.0009999999999,100.0009999999999,196.35100000000043,191.35899999999984,185.95199999999997,185.29399999999995,100.0009999999999,190.6260000000001,181.2170000000001,200.0029999999999,179.14599999999984,191.657,198.3569999999999,197.43599999999992,100.0009999999999,0.0,100.0009999999999,193.94,199.9999999999999,195.2460000000001,198.79199999999972,200.0010000000002,100.0009999999999,181.89200000000014,194.15299999999993,198.31000000000006,191.99200000000002,200.00100000000006,196.08300000000003,183.0629999999999,100.0009999999999,179.45300000000017,182.35300000000004,200.003,200.00199999999992,188.24399999999991,182.5130000000002,200.00299999999996,199.99399999999986,188.23500000000018,200.001,196.66600000000017,200.01,194.11900000000009,196.24300000000008,200.0010000000002,186.91299999999993,196.8729999999998,100.0009999999999,196.82600000000036,200.0010000000002,194.43900000000014,194.9180000000001,192.8889999999999,188.24500000000003,194.36400000000012,197.05499999999995,194.0289999999991,187.69599999999957,190.03000000000003,100.0009999999999,200.00099999999986,100.0009999999999,199.99900000000002,194.1120000000001,200.0019999999999,192.05199999999962,195.97099999999944,200.00400000000005
20009239,99.9970000000006,99.99200000000005,100.01200000000004,100.00399999999998,99.99000000000004,0,100.01300000000003,0,100.00000000000001,99.98800000000001,100.00199999999998,100.00799999999998,100.00599999999999,100.0270000000002,99.99900000000001,99.99899999999994,99.98699999999994,99.991,0,0,100.00199999999998,100.02200000000009,100.01299999999998,100.00299999999996,0,99.99100000000013,99.998,100.002,100.00099999999999,99.99600000000001,100.006,99.99900000000002,0,100.0009999999999,0,100.00900000000011,99.999,99.96700000000018,100.01700000000008,100.0,0,100.00500000000002,99.99000000000068,100.00500000000005,99.99099999999997,100.0,100.00200000000004,99.98399999999998,0,100.01800000000007,99.99600000000002,100.00200000000001,100.00099999999999,100.00300000000006,99.98799999999996,100.00200000000002,99.99300000000005,100.00200000000004,100.0,99.9889999999999,100.00900000000001,100.00199999999995,99.96999999999994,100.0,100.00599999999996,99.99400000000031,0,99.97500000000007,100.0,99.99399999999991,100.00100000000005,100.00599999999997,100.00399999999998,99.989,99.99600000000002,99.99600000000012,100.01900000000033,100.00699999999996,0,100.0,0,99.99800000000002,99.99499999999999,100.001,99.98899999999993,100.02000000000042,100.00299999999993
ContentServer.asp-3,182.5119999999983,193.55100000000002,183.25900000000013,179.58100000000007,182.04699999999985,100.00900000000011,193.57199999999997,100.00900000000011,200.0089999999998,188.50300000000013,197.8610000000002,192.311,194.16300000000007,178.4479999999998,197.85800000000017,193.55800000000005,196.74800000000045,197.84999999999988,100.00900000000011,100.00900000000011,195.64100000000064,190.21300000000002,177.03599999999986,188.2600000000001,100.00900000000011,186.16400000000033,170.2589999999999,193.5610000000001,193.56000000000003,171.0630000000001,189.35700000000014,191.40800000000013,100.00900000000011,193.94,100.00900000000011,0.0,200.0080000000001,187.72800000000004,191.99199999999985,200.0089999999997,100.00900000000011,186.2879999999999,190.39299999999977,194.47600000000028,175.2079999999999,180.64899999999986,182.9430000000002,191.34300000000007,100.00900000000011,178.06699999999995,200.00500000000014,200.01100000000005,193.56000000000014,193.56200000000007,188.66500000000036,191.41100000000014,188.17400000000015,193.56099999999975,198.39499999999992,184.15400000000014,189.26200000000009,200.01100000000014,183.187,200.0089999999997,170.8750000000001,193.1709999999999,100.00900000000011,193.47200000000046,200.0089999999997,153.10899999999998,189.31400000000028,184.79500000000013,179.58100000000007,189.13600000000022,193.9529999999999,186.70899999999918,184.19999999999973,190.96200000000027,100.00900000000011,200.00900000000007,100.00900000000011,194.59700000000024,178.48799999999991,200.01000000000005,193.72599999999974,189.22499999999954,169.68599999999975
project_muse_382681,192.18400000000048,199.99100000000004,200.01100000000002,200.003,199.98900000000003,99.999,190.02000000000004,99.999,199.99900000000002,167.29500000000007,200.00099999999998,166.67499999999998,200.005,200.02600000000018,199.998,161.38399999999993,199.00999999999993,199.99,99.999,99.999,184.68099999999998,192.2330000000001,200.01199999999997,183.67999999999995,99.999,199.31200000000013,199.997,200.00099999999998,198.17999999999998,199.995,197.62300000000002,199.99800000000002,99.999,199.9999999999999,99.999,200.0080000000001,0.0,191.17400000000023,195.2280000000001,199.999,99.999,199.52800000000002,199.98900000000066,193.23000000000005,199.98999999999995,199.999,190.00500000000002,182.47499999999997,99.999,200.01700000000005,169.413,200.001,200.0,197.14200000000005,199.98699999999997,200.00100000000003,199.99200000000005,200.00100000000003,199.999,199.98799999999983,176.03,200.00099999999995,199.96899999999994,199.999,200.00499999999994,192.67100000000036,99.999,199.42600000000013,199.999,199.9929999999999,191.53000000000006,197.89899999999997,200.003,199.988,189.47700000000003,199.05700000000013,198.39000000000033,176.636,99.999,96.03899999999999,99.999,183.01100000000002,199.99399999999997,165.01999999999998,199.98799999999994,200.0190000000004,200.00199999999992
project_muse_388506,117.91000000000061,159.55299999999994,150.03700000000018,198.79500000000002,195.88500000000002,99.96700000000018,132.12399999999985,99.96700000000018,199.96699999999996,149.32100000000008,150.0010000000006,148.57900000000006,190.99299999999997,172.33999999999983,160.4140000000003,148.44800000000023,160.73200000000037,191.83400000000003,99.96700000000018,99.96700000000018,148.44300000000007,127.47700000000005,181.89799999999994,125.83199999999998,99.96700000000018,149.91799999999975,156.5150000000001,185.36900000000009,175.32200000000012,186.24100000000016,149.97100000000037,173.45200000000042,99.96700000000018,195.2460000000001,99.96700000000018,187.72800000000004,191.17400000000023,0.0,123.74800000000005,199.9670000000001,99.96700000000018,169.8220000000002,157.67899999999986,152.40000000000006,194.8039999999998,194.95100000000002,151.8990000000002,110.34500000000001,99.96700000000018,179.171,185.50900000000013,197.61100000000033,190.4860000000003,158.46200000000013,146.21500000000015,188.37300000000022,164.54400000000012,193.73100000000017,198.8250000000001,159.7219999999997,163.4279999999999,198.20100000000016,180.03899999999987,199.9670000000001,148.67900000000014,144.4450000000003,99.96700000000018,169.8660000000005,199.9670000000001,192.39499999999998,124.67400000000028,153.327,198.79500000000002,151.89600000000019,156.83500000000024,168.8369999999993,132.3200000000002,138.98600000000025,99.96700000000018,187.20700000000022,99.96700000000018,175.41500000000048,194.77600000000007,160.05399999999997,175.5020000000002,168.5229999999999,199.0979999999999
project_muse_383386,124.68400000000057,154.24099999999967,128.63099999999997,199.80499999999984,198.23699999999974,100.01700000000008,142.31199999999984,100.01700000000008,198.8769999999998,162.43899999999994,117.17700000000005,139.13900000000007,191.6369999999998,189.8739999999996,105.66000000000014,124.60399999999998,165.13000000000034,199.50399999999976,100.01700000000008,100.01700000000008,151.23100000000002,126.45699999999998,188.17399999999975,113.98200000000003,100.01700000000008,146.96599999999995,178.21500000000006,151.31300000000005,144.23600000000005,176.79699999999988,147.72700000000012,120.59000000000012,100.01700000000008,198.79199999999972,100.01700000000008,191.99199999999985,195.2280000000001,123.74800000000005,0.0,199.3329999999997,100.01700000000008,168.95599999999996,167.37099999999955,147.9080000000001,196.2719999999997,175.15099999999984,108.543,109.99900000000001,100.01700000000008,189.54499999999996,189.42100000000005,199.58699999999993,153.05200000000002,137.03000000000006,132.43699999999993,151.283,123.00799999999998,197.73899999999975,199.86499999999987,169.11599999999996,152.49799999999988,198.57099999999986,175.96299999999997,199.10499999999973,150.5349999999999,117.88500000000035,100.01700000000008,183.7660000000005,199.78899999999976,199.41899999999967,102.55400000000002,138.52900000000005,199.80499999999984,146.34599999999995,161.9009999999999,155.1369999999992,128.32000000000016,115.56400000000001,100.01700000000008,192.03700000000003,100.01700000000008,181.8930000000003,189.90399999999974,168.66599999999985,190.15399999999974,175.3310000000001,199.7499999999997
project_muse_399569,196.78699999999847,199.992,200.01199999999997,200.0040000000001,187.498,100.0,190.92299999999997,100.0,149.96999999999997,192.95800000000014,198.03600000000012,197.45199999999994,200.00599999999991,196.85099999999946,199.99900000000002,197.04099999999994,199.98700000000036,199.9909999999999,100.0,100.0,200.00200000000058,199.15599999999995,200.01299999999983,200.00300000000001,100.0,199.99100000000047,199.1099999999998,200.002,190.91099999999994,199.99600000000018,200.006,199.999,100.0,200.0010000000002,100.0,200.0089999999997,199.999,199.9670000000001,199.3329999999997,0.0,100.0,188.10700000000017,195.61799999999926,198.30900000000017,190.65500000000006,200.0,200.00200000000012,196.486,100.0,200.01799999999957,181.37400000000005,200.002,200.001,171.421,199.9880000000003,200.00200000000004,199.993,153.32800000000006,200.0,199.9890000000002,200.00900000000004,200.00200000000012,199.97,166.68400000000003,200.00600000000003,199.99399999999986,100.0,196.9170000000005,99.94800000000001,199.99400000000009,200.00100000000015,200.00599999999994,200.0040000000001,199.98900000000032,168.41199999999998,199.9959999999993,196.41099999999994,193.94500000000022,100.0,199.99999999999994,100.0,199.99800000000016,199.99500000000006,193.75100000000003,198.42099999999962,200.0199999999996,200.003
27902511,99.9970000000006,99.99200000000005,100.01200000000004,100.00399999999998,99.99000000000004,0,100.01300000000003,0,100.00000000000001,99.98800000000001,100.00199999999998,100.00799999999998,100.00599999999999,100.0270000000002,99.99900000000001,99.99899999999994,99.98699999999994,99.991,0,0,100.00199999999998,100.02200000000009,100.01299999999998,100.00299999999996,0,99.99100000000013,99.998,100.002,100.00099999999999,99.99600000000001,100.006,99.99900000000002,0,100.0009999999999,0,100.00900000000011,99.999,99.96700000000018,100.01700000000008,100.0,0,100.00500000000002,99.99000000000068,100.00500000000005,99.99099999999997,100.0,100.00200000000004,99.98399999999998,0,100.01800000000007,99.99600000000002,100.00200000000001,100.00099999999999,100.00300000000006,99.98799999999996,100.00200000000002,99.99300000000005,100.00200000000004,100.0,99.9889999999999,100.00900000000001,100.00199999999995,99.96999999999994,100.0,100.00599999999996,99.99400000000031,0,99.97500000000007,100.0,99.99399999999991,100.00100000000005,100.00599999999997,100.00399999999998,99.989,99.99600000000002,99.99600000000012,100.01900000000033,100.00699999999996,0,100.0,0,99.99800000000002,99.99499999999999,100.001,99.98899999999993,100.02000000000042,100.00299999999993
Levin2007_Article_BundlingHumeWithKripkenstein,166.3039999999985,188.51100000000002,179.06500000000014,200.00900000000019,183.8530000000002,100.00500000000002,180.48599999999996,100.00500000000002,193.66100000000006,172.23900000000012,180.56900000000016,181.72899999999996,190.98100000000008,176.38600000000025,173.81800000000007,175.32599999999994,179.6680000000003,179.256,100.00500000000002,100.00500000000002,185.65100000000064,174.22700000000023,178.45800000000003,161.18199999999996,100.00500000000002,178.67200000000028,185.88699999999983,200.00700000000012,181.93800000000007,195.24300000000017,181.733,182.7860000000001,100.00500000000002,181.89200000000014,100.00500000000002,186.2879999999999,199.52800000000002,169.8220000000002,168.95599999999996,188.10700000000017,100.00500000000002,0.0,178.03699999999955,178.20600000000027,186.60600000000005,200.0050000000001,180.16900000000018,169.24900000000008,100.00500000000002,176.13100000000026,177.44300000000013,200.00700000000012,200.00600000000014,165.1020000000001,175.6950000000002,200.00700000000018,181.07800000000006,189.29900000000023,196.83300000000008,191.1200000000003,179.77800000000016,200.0070000000002,194.33099999999985,195.24700000000016,174.42500000000015,177.55499999999984,100.00500000000002,186.59200000000052,198.41900000000015,192.0610000000003,174.8200000000002,177.439,200.00900000000019,182.49200000000008,190.39900000000011,187.38299999999916,174.52399999999992,169.41800000000012,100.00500000000002,197.22899999999998,100.00500000000002,195.24700000000018,200.00000000000017,184.14399999999998,192.93799999999976,185.24699999999956,182.54200000000003
out,121.48300000000039,166.13800000000032,176.972,194.85400000000038,191.4259999999998,99.99000000000068,171.96299999999982,99.99000000000068,193.36999999999966,164.29800000000083,177.5419999999997,172.4600000000006,186.42600000000039,164.65100000000027,182.20699999999974,175.72500000000016,170.505,183.66500000000036,99.99000000000068,99.99000000000068,169.85600000000048,161.89600000000067,182.61899999999963,176.99700000000013,99.99000000000068,172.30899999999983,169.23799999999977,185.98000000000027,181.11300000000006,181.19399999999962,163.31199999999978,176.78699999999958,99.99000000000068,194.15299999999993,99.99000000000068,190.39299999999977,199.98900000000066,157.67899999999986,167.37099999999955,195.61799999999926,99.99000000000068,178.03699999999955,0.0,165.7749999999998,191.83899999999977,194.6079999999997,177.50399999999956,160.75600000000048,99.99000000000068,181.26400000000018,192.01000000000025,199.12400000000025,190.20099999999977,187.40700000000035,166.6820000000001,186.94599999999969,176.22700000000023,194.5279999999993,198.67399999999958,176.41499999999988,185.7150000000002,199.41400000000044,182.44999999999945,198.62399999999903,166.93599999999998,151.99599999999967,99.99000000000068,149.11099999999954,196.91599999999926,193.97799999999947,168.88099999999986,175.3740000000001,194.85400000000038,176.26100000000002,181.25199999999947,153.46400000000062,149.0129999999998,176.2930000000002,99.99000000000068,199.99000000000063,99.99000000000068,180.17599999999985,194.13899999999973,193.2410000000006,167.7870000000002,183.0299999999998,196.13899999999933
acpq_1990_0064_0002_0233_0247,144.3159999999989,155.7910000000002,146.06500000000008,200.00900000000027,198.2990000000002,100.00500000000005,163.55399999999977,100.00500000000005,197.74500000000023,175.00100000000003,154.44099999999995,158.16500000000002,181.7810000000001,186.3479999999999,163.80400000000003,155.184,168.87800000000001,185.586,100.00500000000005,100.00500000000005,158.25499999999997,143.65100000000004,183.82600000000016,155.26000000000002,100.00500000000005,171.14599999999976,175.8670000000001,172.611,168.3820000000001,187.21900000000016,133.09300000000016,167.34600000000003,100.00500000000005,198.31000000000006,100.00500000000005,194.47600000000028,193.23000000000005,152.40000000000006,147.9080000000001,198.30900000000017,100.00500000000005,178.20600000000027,165.7749999999998,0.0,186.68600000000012,191.34700000000024,161.043,149.3750000000002,100.00500000000005,197.5010000000003,177.96900000000008,200.00700000000003,181.3720000000001,175.72400000000022,171.4930000000001,180.42900000000006,171.7940000000001,196.6170000000002,200.00500000000022,175.2459999999999,145.2240000000001,183.05100000000013,181.00500000000014,198.87500000000017,164.68500000000003,139.5090000000001,100.00500000000005,168.2440000000001,198.87500000000017,193.21500000000006,153.13400000000019,160.97899999999998,200.00900000000027,148.6479999999999,175.54500000000024,166.48499999999927,157.11800000000014,164.41800000000015,100.00500000000005,193.23100000000002,100.00500000000005,174.86900000000014,198.4940000000002,175.72600000000006,183.61799999999994,190.7090000000006,200.0080000000001
Projection and Realism in Hume's Philosophy coventry review,187.84399999999846,199.98299999999995,191.663,195.99500000000003,179.31500000000008,99.99099999999997,192.7419999999998,99.99099999999997,191.99099999999993,193.0270000000001,191.97700000000003,191.8029999999999,167.38099999999997,186.71399999999983,199.99000000000004,199.00399999999988,197.42200000000022,197.34999999999988,99.99099999999997,99.99099999999997,198.55300000000037,169.887,182.98199999999997,190.50800000000004,99.99099999999997,191.452,166.37700000000012,184.60099999999994,198.6559999999999,191.55299999999997,199.33699999999996,199.98999999999998,99.99099999999997,191.99200000000002,99.99099999999997,175.2079999999999,199.98999999999995,194.8039999999998,196.2719999999997,190.65500000000006,99.99099999999997,186.60600000000005,191.83899999999977,186.68600000000012,0.0,191.99099999999999,199.99300000000014,197.84899999999996,99.99099999999997,180.22899999999996,194.73100000000005,199.99299999999997,199.992,176.37199999999996,175.8290000000002,199.99300000000002,199.984,163.011,199.99099999999999,189.06000000000006,198.00000000000003,187.99300000000005,199.96099999999998,199.99100000000007,191.957,199.6609999999998,99.99099999999997,197.0840000000004,191.99100000000007,187.20700000000014,191.37600000000012,196.69099999999992,195.99500000000003,180.44600000000003,191.987,195.25099999999918,188.9519999999996,197.7960000000001,99.99099999999997,199.99099999999993,99.99099999999997,199.98900000000012,193.986,199.992,192.23399999999958,177.5489999999995,199.9939999999999
project_muse_389389,187.60899999999856,185.60399999999993,184.46400000000008,200.00400000000005,199.99000000000004,100.0,181.26699999999994,100.0,199.9999999999999,195.96600000000012,192.1620000000001,196.3059999999999,196.30399999999997,192.879,190.47700000000003,175.86299999999991,198.36300000000034,199.99099999999987,100.0,100.0,195.0060000000005,195.69400000000013,196.31099999999992,185.025,100.0,180.79300000000015,192.54799999999972,153.87599999999998,162.1409999999999,188.89000000000004,189.44800000000004,162.837,100.0,200.00100000000006,100.0,180.64899999999986,199.999,194.95100000000002,175.15099999999984,200.0,100.0,200.0050000000001,194.6079999999997,191.34700000000024,191.99099999999999,0.0,177.79400000000015,192.062,100.0,200.01799999999955,199.99600000000007,200.002,150.03900000000002,200.003,186.5100000000002,161.12800000000001,150.03100000000003,200.00200000000007,200.0,187.38300000000015,193.34900000000007,200.00200000000007,198.48799999999997,200.0,189.582,179.83599999999987,100.0,195.54100000000042,200.0,188.88400000000019,180.23500000000018,178.9599999999999,200.00400000000005,190.13900000000007,182.45600000000002,183.00599999999903,182.2509999999997,185.28700000000018,100.0,199.99999999999994,100.0,194.44800000000015,158.341,200.001,199.40099999999967,199.76399999999956,200.00299999999993
27744766,145.11099999999868,163.07399999999998,142.7940000000001,195.83800000000016,199.9920000000002,100.00200000000004,150.16099999999992,100.00200000000004,200.00200000000015,166.34000000000003,121.25200000000002,157.43199999999996,196.30600000000007,197.1009999999999,106.75900000000004,126.451,173.7890000000003,199.993,100.00200000000004,100.00200000000004,154.29799999999994,152.346,189.8350000000001,125.11900000000003,100.00200000000004,155.54299999999978,192.5400000000002,161.77400000000006,152.139,175.00200000000004,162.24999999999997,106.22100000000002,100.00200000000004,196.08300000000003,100.00200000000004,182.9430000000002,190.00500000000002,151.8990000000002,108.543,200.00200000000012,100.00200000000004,180.16900000000018,177.50399999999956,161.043,199.99300000000014,177.79400000000015,0.0,135.68000000000012,100.00200000000004,197.89000000000024,183.3300000000001,180.52400000000003,156.9710000000001,167.86100000000008,156.258,138.92400000000004,142.89100000000008,200.0040000000002,200.00200000000015,175.4649999999998,139.439,200.00400000000008,186.15799999999996,200.00200000000012,168.06999999999996,130.04600000000036,100.00200000000004,188.13100000000045,200.00200000000012,199.99600000000004,132.5390000000001,153.08799999999997,195.83800000000016,153.74500000000015,161.27600000000012,165.8699999999993,144.42099999999994,124.765,100.00200000000004,183.33400000000006,100.00200000000004,173.34200000000016,194.44500000000016,175.007,188.6209999999998,187.9360000000004,200.00500000000005
project_muse_388507,117.80900000000065,140.1220000000001,140.41000000000008,199.98800000000003,192.972,99.98399999999998,136.77700000000033,99.98399999999998,198.818,128.86599999999996,141.15200000000002,106.91800000000002,191.28199999999993,180.5950000000001,153.50700000000012,111.61300000000001,152.26700000000014,192.67700000000002,99.98399999999998,99.98399999999998,124.76599999999998,112.6260000000001,182.107,115.17300000000002,99.98399999999998,142.269,178.112,173.99400000000014,148.26500000000013,171.97000000000025,147.77800000000008,154.37500000000014,99.98399999999998,183.0629999999999,99.98399999999998,191.34300000000007,182.47499999999997,110.34500000000001,109.99900000000001,196.486,99.98399999999998,169.24900000000008,160.75600000000048,149.3750000000002,197.84899999999996,192.062,135.68000000000012,0.0,99.98399999999998,185.33799999999988,147.6520000000001,199.9860000000002,182.393,136.08100000000002,144.678,178.86800000000014,154.35700000000008,197.652,185.80000000000013,171.61299999999997,142.76500000000013,198.23399999999995,184.194,198.81799999999998,151.64600000000013,132.44000000000023,99.98399999999998,174.44700000000026,199.98399999999995,199.6419999999999,117.277,141.0600000000001,199.98800000000003,159.34900000000002,163.42400000000006,164.17000000000016,126.90700000000018,106.40099999999997,99.98399999999998,174.29799999999994,99.98399999999998,149.80200000000002,194.41899999999998,144.33900000000006,185.93299999999996,176.7920000000004,194.1569999999999
ContentServer.asp-2,99.9970000000006,99.99200000000005,100.01200000000004,100.00399999999998,99.99000000000004,0,100.01300000000003,0,100.00000000000001,99.98800000000001,100.00199999999998,100.00799999999998,100.00599999999999,100.0270000000002,99.99900000000001,99.99899999999994,99.98699999999994,99.991,0,0,100.00199999999998,100.02200000000009,100.01299999999998,100.00299999999996,0,99.99100000000013,99.998,100.002,100.00099999999999,99.99600000000001,100.006,99.99900000000002,0,100.0009999999999,0,100.00900000000011,99.999,99.96700000000018,100.01700000000008,100.0,0,100.00500000000002,99.99000000000068,100.00500000000005,99.99099999999997,100.0,100.00200000000004,99.98399999999998,0,100.01800000000007,99.99600000000002,100.00200000000001,100.00099999999999,100.00300000000006,99.98799999999996,100.00200000000002,99.99300000000005,100.00200000000004,100.0,99.9889999999999,100.00900000000001,100.00199999999995,99.96999999999994,100.0,100.00599999999996,99.99400000000031,0,99.97500000000007,100.0,99.99399999999991,100.00100000000005,100.00599999999997,100.00399999999998,99.989,99.99600000000002,99.99600000000012,100.01900000000033,100.00699999999996,0,100.0,0,99.99800000000002,99.99499999999999,100.001,99.98899999999993,100.02000000000042,100.00299999999993
20532746,168.6469999999985,196.82800000000006,183.34800000000007,197.18600000000023,185.64399999999964,100.01800000000007,173.45499999999998,100.01800000000007,197.88999999999956,178.0340000000001,200.02000000000024,187.486,174.33600000000007,160.86899999999994,200.0170000000002,197.42100000000002,192.5210000000003,193.80900000000008,100.01800000000007,100.01800000000007,191.00800000000058,179.944,186.3829999999995,181.8610000000002,100.01800000000007,174.91499999999982,146.44999999999993,194.69600000000014,193.63700000000009,182.6320000000001,195.96600000000012,199.8130000000001,100.01800000000007,179.45300000000017,100.01800000000007,178.06699999999995,200.01700000000005,179.171,189.54499999999996,200.01799999999957,100.01800000000007,176.13100000000026,181.26400000000018,197.5010000000003,180.22899999999996,200.01799999999955,197.89000000000024,185.33799999999988,100.01800000000007,0.0,198.3940000000002,200.0200000000002,200.01900000000012,187.9630000000001,183.87800000000038,199.31000000000017,200.01100000000008,181.9359999999996,199.81400000000005,186.54500000000024,198.60900000000024,191.51400000000024,169.13800000000012,200.01799999999957,178.1800000000001,189.25599999999991,100.01800000000007,186.57700000000034,200.01799999999957,176.90400000000017,188.59500000000023,180.17400000000006,197.18600000000023,189.88900000000018,187.244,185.6599999999992,174.17299999999955,187.01500000000019,100.01800000000007,200.01800000000003,100.01800000000007,199.8120000000002,196.28899999999956,200.01900000000012,178.63499999999976,176.53600000000034,190.0929999999995
