,GARHSA,ZINTUT,GARITS-2,BUTTSA-3,KAIPAR,PIKHBT,GRETIO-4,NATHST,PEAHOP-2,RUSFS-3,MCIHAT-2,INUJAT,ELLTCO-4,AMIAHA,ROTWWH,PAPPOT-2,STRTEC-2,LYBCHS,FRASAT-13,HATHSA,NOOTSA-2,PURHPO-3,MATTHB,GRETSA-6,AINPAR,NOOAPH,RICCOT-11,BIRHOS,MCISGA,BRIPTT,COVROT-2,AINTPO,EPIHPO,FLAHPO-4,SCHIHA-3,SCAWWH-2,STRTEC,ROTTEC,WAXHQC,PEAHRO,COVROP,ASHHTO,DUSDHD,AINSAP-2,WINPKP,ROTHAJ,PITTEC,STOPAR,TOMCIH,FALSAT-3,HENDHO,GILTNT,CLACAH,KAIPOP-2,YANHVO,LOERPJ,LEVBHW-2,PATHBS,MELHAO,GAROMI-3,WARCSA-3,PENTSI,LOECER,WINAIR,PITSRA-2,PERHYL,COTMCA-2,ROCICH,AINRHA,ROCHAT-4,IRATIH,PENHOP-2,INUHLT,LESRCO,ROMFYY-2,SCHROH-5,KAIOHA-2,SPELTT,PURTMS,HUMHIS,BUCPAR,MURWIT,PENTIH,SIRTCO,ROBHOP,THITEM,STRAMH-2,CARTIJ,MENPIT,PENHTO,1173780,SWAPIA-2,DAVHOP,PENTSO-2,FLAHOT,MCIFRO,SWABSO,GALTTO-3,MIJHAS,SCHHOT-7
1.4.5.30n48,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.38400000000000006,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.024,0.0,0,0,0.0,0.048,0.0,0.0,0.0,0,0.0,0,0.0,0.07200000000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.054,0.0,0.21500000000000002,0.024,0.0,0.0,0.0,0.01,0.0,0,0.0,0.0,0,0.0,0.024,0.048,0.0,0.0,0.0,0,0.0,0,0.0,0.19199999999999998,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.048,0.0,0.0,0.0
1.4.5.31n49,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.38400000000000006,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.024,0.0,0,0,0.0,0.048,0.0,0.0,0.167,0,0.0,0,0.0,0.07200000000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.054,0.0,0.048,0.024,0.0,0.0,0.0,0.01,0.0,0,0.0,0.0,0,0.0,0.35700000000000004,0.048,0.0,0.0,0.0,0,0.0,0,0.0,0.525,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.048,0.0,0.0,0.0
1.4.6.1,0.666,0,0.0,1.499,1.208,0,0,0.0,0.0,0.333,0.6700000000000002,0.0,5.639999999999997,0.0,0.459,0.375,0.0,0.042,0.0,0.0,0.0,0.0,0,0.96,0.0,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.587,0,0.0,0.0,0.0,0.334,0.084,0.111,1.2520000000000002,0,0.0,0.0,0.333,0.666,0.0,0,0.333,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.33599999999999997,0.0,2.9090000000000003,5.248000000000001,1.333,3.472,0.626,0.5800000000000001,0.0,0,0.6709999999999999,0.0,0,0.0,0.0,0.084,0.111,0.0,0.0,0,1.5960000000000008,0,1.832,1.292,0.168,0.333,0.0,0.0,0.042,0.0,0.333,0.084,0.0,0,0.0,0.0,0.333,0.666
1.4.6.2,0.9990000000000001,0,0.0,2.6649999999999996,3.2070000000000007,0,0,0.0,0.0,0.666,0.6700000000000002,0.333,3.639000000000002,0.0,1.292,0.708,0.0,0.042,0.0,0.333,2.0,0.0,0,3.9589999999999996,0.0,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.821,0,0.0,0.0,0.0,0.8340000000000001,0.084,0.555,1.2520000000000002,0,0.0,0.0,0.333,1.665,0.0,0,0.9990000000000001,0.0,0.0,0.0,0.0,0.708,0.666,0.0,0.33599999999999997,0.333,10.187,10.748000000000001,1.11,7.304999999999994,2.125,2.802,0.0,0,2.504000000000001,0.333,0,0.0,0.666,0.084,0.222,0.0,0.0,0,1.5960000000000008,0,2.3329999999999997,3.625000000000001,1.168,1.666,0.0,0.333,0.042,1.665,1.1660000000000001,0.41700000000000004,0.111,0,0.333,0.167,0.9990000000000001,4.496000000000001
1.4.6.3,0.333,0,0.0,1.1660000000000001,2.041,0,0,0.0,0.0,0.333,0.6700000000000002,1.333,5.972999999999997,0.0,0.9590000000000001,0.375,0.0,0.042,0.0,0.333,1.0,0.0,0,3.2929999999999997,0.0,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,1.0,0.6539999999999999,0,0.0,0.0,0.0,0.5840000000000001,0.084,0.444,0.252,0,0.0,0.0,0.0,0.9990000000000001,0.0,0,0.666,0.0,0.0,0.0,0.0,1.708,2.6660000000000004,0.0,0.33599999999999997,0.333,6.241999999999998,0.5840000000000001,3.7770000000000006,2.639000000000001,3.958,0.348,0.0,0,2.3370000000000006,0.333,0,0.0,2.6660000000000004,3.084,0.111,0.0,0.0,0,1.5960000000000008,0,0.501,2.459,0.168,1.333,0.0,0.333,2.042,4.665000000000001,0.8330000000000001,0.41700000000000004,0.111,0,0.333,0.167,0.666,3.830000000000001
1.4.6.4,0.666,0,0.0,1.499,4.707000000000001,0,0,0.0,0.0,0.333,0.6700000000000002,1.666,5.971999999999998,0.0,1.6260000000000001,0.375,0.0,0.042,0.333,0.333,3.0,0.0,0,5.958,0.037,0,0,0.333,1.542,0.042,0.0,0.0,0,0.042,0,0.126,1.9660000000000006,0.0,0.821,0,0.0,0.5,0.0,1.25,1.084,1.554,0.252,0,0.0,0.0,0.0,2.664,0.0,0,0.9990000000000001,0.0,0.0,0.0,0.0,1.708,1.332,0.0,0.669,0.9990000000000001,6.297999999999997,0.5840000000000001,2.048,12.745999999999997,4.791,2.181,0.0,0,2.3370000000000006,0.333,0,0.0,1.332,2.084,0.222,0.41600000000000004,0.0,0,1.5960000000000008,0,0.8350000000000001,5.378000000000001,4.167999999999999,2.332,0.666,0.9990000000000001,2.042,5.330000000000002,1.3330000000000002,0.75,0.111,0,0.833,1.0,0.666,5.3290000000000015
1.4.6.5,0.333,0,0.0,0.333,1.708,0,0,0.0,0.0,0.0,1.4200000000000004,0.333,3.972999999999997,0.0,0.7930000000000001,0.042,0.0,0.042,0.333,0.0,0.0,0.0,0,3.959,0.128,0,0,0.333,1.542,0.042,0.0,0.0,0,1.042,0,0.126,0.9660000000000003,0.0,0.587,0,0.0,0.5,0.0,0.75,0.084,1.11,1.252,0,0.0,0.0,0.0,1.665,0.0,0,0.333,0.0,0.0,0.0,0.0,0.042,2.6660000000000004,0.0,0.669,0.666,4.02,0.084,0.44200000000000006,10.412999999999997,2.2920000000000003,1.959,0.0,0,1.504,0.0,0,0.0,0.666,2.084,0.111,0.41600000000000004,0.0,0,1.5960000000000008,0,0.334,3.045,1.168,2.9990000000000006,0.666,0.666,4.042,6.665000000000001,0.5,0.41700000000000004,0.0,0,0.5,0.833,0.0,1.4989999999999999
1.4.6.6,0.333,0,0.0,0.333,7.041,0,0,0.0,0.0,0.5,3.419999999999999,0.333,4.472999999999997,0.0,1.2930000000000001,0.042,0.0,0.042,0.333,0.0,5.0,0.0,0,5.292000000000001,0.221,0,0,0.333,0.542,0.042,0.0,0.333,0,0.042,0,0.126,0.9660000000000003,0.0,1.087,0,0.0,1.583,0.0,1.0,0.084,1.61,0.252,0,0.0,0.0,0.333,2.415,0.0,0,1.4989999999999999,0.0,0.0,0.0,0.0,0.042,0.666,0.0,0.669,2.7490000000000006,9.047999999999998,0.251,2.009,31.216999999999985,0.792,6.014999999999998,0.0,0,0.837,0.0,0,0.0,2.6660000000000004,2.084,0.111,0.41600000000000004,0.0,0,1.5960000000000008,0,0.8340000000000001,6.341000000000001,2.168,0.9990000000000001,0.833,1.4989999999999999,0.153,1.8319999999999999,0.5,0.41700000000000004,0.0,0,2.75,0.833,0.5,1.4989999999999999
1.4.6.7,0.0,0,0.0,0.0,1.375,0,0,0.0,0.0,0.0,0.41999999999999993,0.0,1.974000000000001,0.0,0.126,0.042,0.0,0.042,0.0,0.0,3.0,0.0,0,3.127,0.128,0,0,0.0,0.042,0.042,0.0,0.333,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.333,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.333,0.5,0.0,0,0.666,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.33599999999999997,0.833,0.9090000000000001,0.251,0.43100000000000005,11.943,0.126,1.848,0.0,0,0.837,0.0,0,0.0,0.0,0.084,0.0,0.0,0.0,0,1.5960000000000008,0,0.5,1.294,0.168,0.0,0.167,0.333,0.153,0.167,0.0,0.084,0.0,0,0.0,0.0,0.0,0.0
1.4.6.8,0.0,0,0.0,0.0,0.375,0,0,0.0,0.0,0.0,0.62,0.0,1.974000000000001,0.0,0.126,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,1.9050000000000002,0.165,0,0,0.0,0.042,0.042,0.0,0.333,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.666,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.333,1.499,0.0,0,1.332,0.0,0.0,0.0,0.0,0.042,0.333,0.0,0.33599999999999997,0.833,0.9090000000000001,0.41800000000000004,1.524,8.192,0.126,1.348,0.0,0,3.67,0.0,0,0.0,0.0,0.084,0.0,0.0,0.0,0,1.5960000000000008,0,0.5,1.7959999999999998,0.168,0.0,0.667,0.333,0.153,1.334,0.0,0.084,0.0,0,0.0,0.666,0.0,0.0
1.4.6.9,0.0,0,0.0,0.0,0.042,0,0,0.0,0.0,0.0,0.62,0.0,1.974000000000001,0.0,0.126,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,1.072,0.128,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.333,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.0,0.9990000000000001,0.0,0,0.666,0.0,0.0,0.0,0.0,0.042,1.333,0.0,0.33599999999999997,0.0,0.7980000000000002,0.251,0.264,5.165999999999999,0.126,2.6259999999999994,0.0,0,2.3369999999999997,0.0,0,0.0,0.0,1.084,0.0,0.0,0.0,0,1.5960000000000008,0,0.0,0.628,0.168,0.0,0.5,0.0,0.153,0.167,0.0,0.084,0.0,0,0.0,0.666,0.0,0.0
1.4.6.10,0.0,0,0.0,0.0,0.042,0,0,0.0,0.0,0.0,0.62,0.0,1.974000000000001,0.0,0.126,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,0.772,0.128,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.333,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.0,0.9990000000000001,0.0,0,0.666,0.0,0.0,0.0,0.0,0.042,0.333,0.0,0.33599999999999997,0.0,0.7980000000000002,0.251,0.264,4.165999999999998,0.126,0.626,0.0,0,1.6700000000000002,0.0,0,0.0,0.0,0.084,0.0,0.0,0.0,0,1.5960000000000008,0,0.0,0.628,0.168,0.0,0.5,0.0,0.153,0.167,0.0,0.084,0.0,0,0.0,0.666,0.0,0.0
1.4.6.11,0.0,0,0.0,0.0,0.042,0,0,0.0,0.0,0.0,0.62,0.0,1.974000000000001,0.0,0.29300000000000004,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,0.605,0.128,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.0,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.333,0.9990000000000001,0.0,0,0.0,0.0,0.167,0.333,0.0,0.042,0.0,0.0,0.33599999999999997,0.0,0.7980000000000002,0.084,0.264,8.496999999999998,0.126,0.126,0.0,0,1.004,0.0,0,0.0,0.0,0.084,0.0,0.0,0.0,0,1.5960000000000008,0,0.333,0.795,0.168,0.0,1.11,0.0,0.153,1.666,0.0,0.084,0.0,0,0.0,0.333,0.666,0.0
1.4.6.12,0.0,0,0.0,0.0,0.042,0,0,0.0,0.0,0.0,0.62,0.0,1.974000000000001,0.0,0.29300000000000004,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,0.605,0.128,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.0,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.333,0.9990000000000001,0.0,0,0.0,0.0,0.167,0.333,0.0,0.042,0.0,0.0,0.33599999999999997,0.0,0.7980000000000002,0.084,0.264,11.496999999999998,0.126,0.126,0.0,0,1.004,0.0,0,0.0,0.0,0.084,0.0,0.0,0.0,0,1.5960000000000008,0,0.333,0.795,0.168,0.0,1.11,0.0,0.153,1.666,0.0,0.084,0.0,0,0.0,0.333,0.666,0.0
1.4.6.13,0.0,0,0.0,0.0,0.042,0,0,0.0,0.0,0.0,0.41999999999999993,0.0,1.974000000000001,0.0,0.29300000000000004,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,0.772,0.184,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.0,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.333,1.999,0.0,0,1.5,0.0,0.667,0.333,0.0,0.042,0.0,0.0,0.33599999999999997,0.0,0.7980000000000002,0.084,0.40399999999999997,10.371999999999998,0.126,0.126,0.0,0,0.6709999999999999,0.0,0,0.0,0.0,2.084,0.0,0.0,0.0,0,1.5960000000000008,0,0.333,1.798,0.168,0.0,1.11,0.0,0.153,0.666,0.0,0.084,0.0,0,0.0,0.333,0.666,0.0
1.4.6.14,0.0,0,0.0,0.0,0.042,0,0,0.0,0.0,0.0,0.41999999999999993,0.0,1.974000000000001,0.0,0.126,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,0.6609999999999999,0.147,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.0,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.0,1.0,0.0,0,1.5,0.0,0.5,0.0,0.0,0.042,0.0,0.0,0.33599999999999997,0.0,0.7980000000000002,0.084,0.31099999999999994,4.791999999999998,0.126,0.126,0.0,0,0.5039999999999999,0.0,0,0.0,0.0,0.084,0.0,0.0,0.0,0,1.5960000000000008,0,0.0,1.129,0.168,0.0,0.0,0.0,0.153,0.0,0.0,0.084,0.0,0,0.0,0.0,0.0,0.0
1.4.6.15,0.0,0,0.0,0.0,0.792,0,0,0.0,0.0,0.0,1.7530000000000003,0.5,3.224000000000001,0.0,0.626,0.042,0.0,0.042,0.0,0.0,1.0,0.0,0,2.7939999999999996,0.147,0,0,0.0,2.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.837,0,0.0,0.75,0.0,0.20900000000000002,0.084,0.125,0.252,0,0.0,0.0,0.0,0.0,0.0,0,1.25,0.0,0.5,0.0,0.0,0.292,0.25,0.0,0.586,0.5,2.2150000000000003,4.584,0.811,7.847999999999997,0.126,1.1260000000000001,0.0,0,2.504,0.0,0,0.0,0.0,1.084,0.0,0.0,0.0,0,1.5960000000000008,0,1.5,2.0460000000000003,0.168,1.75,1.5,0.0,0.042,2.75,0.0,0.084,0.0,0,0.5,0.5,1.25,0.0
1.4.6.16,0.111,0,0.0,0.333,2.9589999999999996,0,0,0.0,0.0,0.0,0.7530000000000002,1.5,15.388999999999994,0.0,0.9590000000000001,0.042,0.0,0.042,0.0,0.0,1.0,0.0,0,0.905,0.056,0,0,0.0,1.042,0.042,0.0,0.0,0,0.042,0,0.126,2.966,0.0,2.115,0,0.0,0.917,0.0,0.29200000000000004,0.084,0.375,0.252,0,0.0,0.0,0.0,0.0,0.0,0,1.417,0.0,0.833,0.666,0.0,1.459,2.75,0.0,1.616,0.833,3.8539999999999983,3.25,3.237999999999999,9.597999999999997,1.6260000000000001,1.1260000000000001,0.0,0,7.336999999999999,0.0,0,0.0,0.333,1.084,0.0,1.415,0.0,0,1.5960000000000008,0,2.666,3.1590000000000003,2.168,2.5840000000000005,1.5,0.0,1.042,7.75,0.0,0.084,0.0,0,0.833,0.833,1.417,0.0
1.4.6.17,0.111,0,0.0,0.333,0.20900000000000002,0,0,0.0,0.0,0.0,0.7530000000000002,0.0,7.138999999999993,0.0,0.459,0.042,0.0,0.042,0.0,0.0,1.0,0.0,0,0.40499999999999997,0.0,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,1.698,0,0.0,0.167,0.0,0.167,0.084,0.25,0.252,0,0.0,0.0,0.0,0.0,0.0,0,0.167,0.0,0.333,0.666,0.0,0.20900000000000002,0.5,0.0,1.366,0.333,1.437,1.75,0.5980000000000001,2.723000000000001,0.626,0.126,0.0,0,1.337,0.0,0,0.0,0.333,0.084,0.0,1.415,0.0,0,1.5960000000000008,0,1.1660000000000001,1.239,1.168,1.834,0.0,0.0,1.042,1.0,0.0,0.084,0.0,0,0.333,0.333,0.167,0.0
1.4.6.18,0.222,0,0.0,0.333,0.875,0,0,0.0,0.0,0.0,1.4200000000000002,0.0,7.804999999999996,0.0,0.459,0.042,0.0,0.042,0.0,0.0,2.0,0.0,0,1.6820000000000002,0.0,0,0,0.167,0.542,0.042,0.0,0.0,0,0.042,0,0.459,0.9660000000000003,0.0,3.031,0,0.0,1.666,0.0,0.334,0.084,1.666,0.252,0,0.0,0.0,0.9990000000000001,0.0,0.0,0,0.5,0.0,0.333,1.998,0.0,0.875,0.8330000000000001,0.0,2.532,2.9970000000000003,2.880000000000001,1.7489999999999999,1.424,6.470999999999998,2.126,0.126,0.0,0,7.17,0.0,0,0.0,0.833,1.084,0.0,2.164,0.0,0,1.5960000000000008,0,1.6660000000000001,3.017000000000001,3.168,3.0,0.444,0.0,3.042,4.332000000000001,0.0,0.41700000000000004,0.0,0,0.666,1.332,1.1660000000000001,0.0
1.4.6.19,0.111,0,0.0,0.0,2.708,0,0,0.0,0.0,0.0,3.42,0.0,2.6400000000000015,0.0,0.126,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,3.5709999999999993,0.0,0,0,0.167,2.542,0.042,0.0,0.0,0,0.042,0,0.459,0.9660000000000003,0.0,1.753,0,0.0,1.4989999999999999,0.0,0.251,1.084,1.416,1.252,0,0.0,0.0,0.9990000000000001,0.0,0.0,0,0.333,0.0,0.0,1.332,0.0,2.708,1.333,0.0,2.5020000000000002,2.664,5.490999999999999,4.083,3.9970000000000003,11.720999999999998,1.6260000000000001,0.126,0.0,0,1.337,0.0,0,0.0,0.5,2.084,0.0,0.749,0.0,0,1.5960000000000008,0,0.5,1.904,1.1680000000000001,4.166,0.444,0.0,0.042,8.332,0.0,0.41700000000000004,0.0,0,0.333,0.9990000000000001,0.9990000000000001,0.0
1.4.6.20,0.778,0,0.0,0.0,1.208,0,0,0.0,0.0,0.0,1.4200000000000004,0.0,6.139999999999993,0.0,0.126,0.042,0.0,0.042,0.0,0.0,1.0,0.0,0,4.488,0.0,0,0,0.41700000000000004,0.542,0.042,0.0,0.5,0,0.042,0,0.459,0.9660000000000003,0.0,1.753,0,0.0,1.7489999999999999,0.0,0.376,0.084,2.291,0.252,0,0.0,0.0,0.9990000000000001,0.5,0.0,0,0.333,0.0,1.0,1.332,0.0,0.708,0.833,0.0,2.002,3.6640000000000006,2.241,1.083,1.137,9.095999999999998,0.626,0.126,0.0,0,1.337,0.0,0,0.0,0.0,1.084,0.0,0.749,0.0,0,1.5960000000000008,0,1.75,3.3240000000000003,3.168,2.666,1.111,0.0,2.042,5.582000000000001,0.0,0.41700000000000004,0.0,0,0.333,1.4989999999999999,0.9990000000000001,0.0
1.4.6.21,0.667,0,0.0,0.0,1.542,0,0,0.0,0.0,0.0,1.4200000000000002,0.0,2.474000000000001,0.0,0.126,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,1.211,0.0,0,0,0.25,0.042,0.042,0.0,0.5,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.25,0.0,0.20900000000000002,0.084,0.875,0.252,0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.042,1.5,0.0,0.836,1.0,0.7980000000000002,0.084,0.31099999999999994,7.180999999999997,0.126,0.126,0.0,0,0.5039999999999999,0.0,0,0.0,0.0,1.084,0.0,0.0,0.0,0,1.5960000000000008,0,1.25,1.546,0.168,0.0,0.667,0.0,0.042,1.25,0.0,0.084,0.0,0,0.0,0.5,0.0,0.0
1.4.6.22,0.0,0,0.0,0.0,1.375,0,0,0.0,0.0,0.0,0.41999999999999993,0.0,1.974000000000001,0.0,0.126,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,0.294,0.0,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.0,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.33599999999999997,1.332,1.2420000000000002,0.084,3.6719999999999997,9.804,0.126,0.126,0.0,0,0.5039999999999999,0.0,0,0.0,0.0,0.084,0.0,0.333,0.0,0,1.5960000000000008,0,0.0,0.489,0.168,0.0,0.0,0.0,0.042,1.333,0.0,0.084,0.0,0,0.333,0.333,0.0,0.0
1.4.6.23,0.0,0,0.0,0.0,0.375,0,0,0.0,0.0,0.0,0.41999999999999993,0.0,1.974000000000001,0.0,0.126,0.042,0.0,0.042,0.0,0.0,1.0,0.0,0,0.294,0.0,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.41999999999999993,0,0.0,0.0,0.0,0.084,0.084,0.0,0.252,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.33599999999999997,1.332,1.2420000000000002,0.084,0.56,3.804000000000002,0.126,0.126,0.0,0,0.5039999999999999,0.0,0,0.0,0.0,2.084,0.0,0.333,0.0,0,1.5960000000000008,0,0.0,0.489,0.168,0.0,0.0,0.0,0.042,0.333,0.0,0.084,0.0,0,0.333,0.333,0.0,0.0
1.4.6.6n50,0.0,0,0.0,0.0,2.042,0,0,0.0,0.0,0.5,0.41999999999999993,0.0,2.474000000000001,0.0,0.626,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0,0.794,0.056,0,0,0.0,0.042,0.042,0.0,0.0,0,0.042,0,0.126,0.9660000000000003,0.0,0.9199999999999999,0,0.0,0.75,0.0,0.334,0.084,0.5,0.252,0,0.0,0.0,0.0,0.25,0.0,0,0.5,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.33599999999999997,1.25,2.715,0.084,0.307,7.473000000000001,0.126,0.4600000000000001,0.0,0,0.5039999999999999,0.0,0,0.0,0.0,0.084,0.0,0.0,0.0,0,1.5960000000000008,0,0.0,2.254,0.168,0.0,0.0,0.5,0.042,0.0,0.0,0.084,0.0,0,2.25,0.0,0.5,0.0
1.4.7.1,0.0,0,0.0,0.0,0.333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.8319999999999999,0.611,0.0,0.56,1.998,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.1559999999999997,0.0,0.333,0.0,0,0.0,0,0.0,0.363,0.0,0.0,0.0,0.0,0.056,0.333,0.0,0.0,0.0,0,0.333,0.333,0.0,0.0
1.4.7.2,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.333,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.333,3.1559999999999997,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.4.7.3,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.333,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,5.0,0.0,0.333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,2.7770000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.333,0.156,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.4.7.4,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.458,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.333,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.583,2.027,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.333,0.156,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.4.7.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.156,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,1.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
