,Literature,DAVHOP,PAPPOT-2,DUSDHD,SCHHOT-7,LOECER,TOMCIH,STOPAR,PIKHBT,FRASAT-13,WINAIR,THITEM,LESRCO,AMIAHA,FLAHOT,LEVBHW-2,NOOTSA-2,STRAMH-2,SCHIHA-3,ROTTEC,ROMFYY-2,MCIHAT-2,ASHHTO,GALTTO-3,BUCPAR,PURTMS,WINPKP,AINRHA,LOERPJ,GARITS-2,KAIPOP-2,FLAHPO-4,RICCOT-11,MELHAO,SWABSO,COTMCA-2,PENTSO-2,STRTEC,PENTIH,HATHSA,AINPAR,COVROP,GRETSA-6,HENDHO,COVROT-2,BUTTSA-3,SIRTCO,HUMHIS,GILTNT,GARHSA,ZINTUT,LYBCHS,INUHLT,ROTHAJ,NATHST,STRTEC-2,WAXHQC,SCHROH-5,MIJHAS,AINTPO,MURWIT,PENTSI,KAIPAR,ROCICH,MCIFRO,BIRHOS,PITTEC,BRIPTT,PURHPO-3,ELLTCO-4,NOOAPH,IRATIH,PERHYL,PENHTO,FALSAT-3,INUJAT,MENPIT,SWAPIA-2,WARCSA-3,GAROMI-3,ROBHOP,KAIOHA-2,1173780,MATTHB,GRETIO-4,ROCHAT-4,PATHBS,PENHOP-2,PEAHOP-2,YANHVO,RUSFS-3,SCAWWH-2,AINSAP-2,ROTWWH,PITSRA-2,CARTIJ,EPIHPO,PEAHRO,CLACAH,MCISGA,SPELTT,totalAggressiveCites
GRETSA-6,95.59124273027375,107.35359444270584,115.99755855649667,200.0,117.24782986865094,104.57919301274038,200.0,100.00000000000006,100.00000000000006,167.66658089070467,104.67866854662708,103.4864305311926,171.4489854244069,195.93347066453038,183.57764410644046,160.3874767003039,94.6379797055009,115.35662618625139,100.00000000000006,180.29558481269353,100.00000000000006,99.92438584516836,117.01228351262682,122.86252543519659,182.1896696421759,145.75583860021055,161.73015705096645,110.15416003986945,169.74791796480355,184.28562267808954,100.00000000000006,167.196151042247,100.00000000000006,199.99999999999994,113.63611579617698,152.2237653988502,88.9722955269855,145.11773141705564,84.3085379533785,178.29831476437406,168.24979153162622,174.56321049820707,0.0,115.90691305846178,171.86024715924466,77.90802057577928,100.00000000000006,120.3988392678382,96.51439732705823,97.42409845104538,100.00000000000006,157.28932720818722,96.85128913132475,111.12175278438495,177.6241702906844,197.96597238117033,87.0099946593423,185.25215533684286,82.32833672880415,149.9809426159967,100.00000000000006,190.84611276417183,107.4046273984316,99.3874461145938,100.00000000000006,133.0462529052378,102.34859315866817,170.48278851920392,198.4740978103303,96.35202309416626,100.00000000000006,187.7943083848325,101.27753447018863,115.50011444266423,184.74555580987254,145.07608675876259,124.65400167849245,87.3803230471185,84.09457040503383,132.5741863126573,92.09582665751134,151.45860202473494,121.45632419870854,100.00000000000006,100.00000000000006,157.92746714337798,106.3447013046464,100.00000000000006,190.84458686198218,103.5691230591786,171.94867911781344,115.4985885404746,126.82329456619972,104.30937254955667,104.60904778436753,93.25663043319231,100.00000000000006,100.00000000000006,199.99999999999997,100.25034057246788,115.3724885846626,131
HENDHO,134.1687595351,156.22052645117037,165.7378033096117,182.82888907942493,165.7378033096116,152.77152133929192,190.4541427305724,99.99999999999994,99.99999999999994,174.17531910114613,144.41567420826345,130.32396122620864,165.73861930934217,192.38617851324693,183.66131486207226,148.07838444095572,156.21481036897308,144.88962646934857,99.99999999999994,176.1111208872984,99.99999999999994,135.08066766923162,152.37360313241297,142.0475072308785,194.2896338849352,107.62039495269079,169.42103319479736,127.40085787620976,179.9633582987509,194.2896338849353,99.99999999999994,170.63967216301046,99.99999999999994,194.28963388493517,156.21481036897325,156.6522570872627,99.15586270701392,160.99388982871764,133.43393038417142,184.02976601386297,164.85120085886328,174.69092695430135,115.90691305846178,0.0,165.48794524299797,125.89827407644991,99.99999999999994,148.48402617511994,146.601989727929,123.40531049505164,99.99999999999994,161.92517648403782,153.81406835418673,142.01953842684915,184.59223097509147,196.66900070021,155.7886494644369,194.28391780273796,145.7390740923222,160.02673676624792,99.99999999999994,196.19308925662344,147.89169422172125,155.67009293094074,99.99999999999994,156.2148103689731,136.18487936685364,175.46562453997572,199.99999999999991,153.76593073140722,99.99999999999994,179.04484266483746,139.49697207090972,161.9308925662351,194.2896338849352,151.66825591203144,167.64125868129983,150.53140621923518,121.67593863559189,154.30563891508737,150.49872817171112,155.99973011271322,139.9723966507215,99.99999999999994,99.99999999999994,155.88314690148377,147.64095963719402,99.99999999999994,194.28391780273796,156.2148103689731,175.87246924157944,161.92517648403782,117.75848944980496,150.4979085978208,141.722106365248,121.62989984918852,99.99999999999994,99.99999999999994,192.37474634885243,141.50859499899306,139.03674991473798,35
COVROT-2,162.5119404723214,175.0109381836365,200.00000000000017,187.49921870116887,200.00000000000006,187.18063494249708,200.00000000000003,100.00000000000003,100.00000000000003,137.49296791982118,173.64280307126637,158.28372351218403,200.0,200.0,188.89074043215018,161.14144827806354,156.1430136553346,173.07631182866055,100.00000000000003,197.72768587529544,100.00000000000003,164.03982988889237,187.51171948246764,163.40212632895572,175.01093818363645,162.48515532220762,162.0937715467708,177.94544311372684,143.22211509048853,200.00000000000014,100.00000000000003,151.44342154739573,100.00000000000003,200.0,165.9133126466227,162.6070184135776,158.33895491811793,169.83144553664977,161.26143971989566,174.59828291543155,186.36473471642094,187.4992187011689,171.86024715924466,165.48794524299797,0.0,155.68825402870203,100.00000000000003,183.32129161340524,192.3020668950387,155.93025045974056,100.00000000000003,200.0,178.4383470359931,178.94736842105272,163.24138601509648,189.99699909972995,183.88267137619258,200.00000000000003,186.67378109784573,158.13516638813144,100.00000000000003,162.49765610350647,180.48546452531005,175.0109381836364,100.00000000000003,175.0109381836365,166.85086024566618,151.40028020443626,200.00000000000003,190.29753887596422,100.00000000000003,175.0109381836365,168.36797817078644,177.7814845704754,188.88580161155878,187.49921870116887,200.00000000000006,187.0793660639519,170.17715158979053,181.62399999999985,171.18160286120153,167.10380443698193,156.18758866715623,100.00000000000003,100.00000000000003,154.44432885787424,162.51015688480533,100.00000000000003,200.00000000000003,175.01093818363648,200.00000000000003,200.0,164.18555540460002,146.3863709571064,163.11533220578065,169.87007491609205,100.00000000000003,100.00000000000003,187.49921870116884,184.47056766234147,159.50590319988427,16
BUTTSA-3,99.9313168865244,61.5372778333462,106.1146137806208,190.91322539567042,115.33350437716962,111.69470868641038,190.9132253956704,100.00000000000006,100.00000000000006,162.52031503937997,102.63766472580122,101.1435188164625,171.448985424407,193.9421502637803,159.4429610709779,155.20761335728855,50.79254207269141,121.39051223015034,100.00000000000006,181.82148700236323,100.00000000000006,92.6641119477699,119.7107513189012,132.43991780577153,140.92232126614516,153.62352020141245,152.85451620317167,142.43167688939027,148.11620430086816,200.00000000000017,100.00000000000006,121.81119891114784,100.00000000000006,193.94215026378023,115.11446447952005,136.14189705551547,82.81723742622958,134.89793972202352,82.99963115095358,180.6518231687642,146.46000897511132,159.08677460432975,77.90802057577928,125.89827407644991,155.68825402870203,0.0,100.00000000000006,116.98093717261403,103.17922816730442,96.16562423210033,100.00000000000006,157.34886987140067,86.38556835752536,104.46986951920256,145.47025650354738,190.9132253956704,85.62468606081393,190.90412952519563,93.84619256131916,160.9113361323784,100.00000000000006,163.65290158268147,105.16504376539382,74.4860523823639,100.00000000000006,94.57502570949657,91.185824796118,144.39506721475388,200.00000000000003,95.74004668196298,100.00000000000006,163.65290158268152,80.04330962264325,100.52116075748648,188.8858016115588,144.85428118922093,122.73967618701113,99.69194019100827,99.34311973659675,118.1535492086592,73.52949666954493,160.95577689767242,105.89541200154397,100.00000000000006,100.00000000000006,132.71824484157315,68.20993269055849,100.00000000000006,190.90412952519563,74.52112904942031,174.99895759496314,107.5859559759869,159.7836745609605,76.76066333159922,91.74294655352368,124.90347533071571,100.00000000000006,100.00000000000006,193.94215026378026,87.09627880550445,140.25714462324592,22
SIRTCO,100.00000000000007,100.00000000000004,100.00000000000014,100.00000000000001,100.00000000000004,99.99999999999999,100.00000000000001,0,0,99.99999999999999,100.00000000000004,100.00000000000014,99.99999999999999,99.99999999999997,99.99999999999996,100.00000000000001,99.99999999999999,99.99999999999984,0,100.0,0,100.00000000000004,99.99999999999997,100.00000000000011,99.99999999999997,99.99999999999997,99.99999999999989,99.99999999999969,99.99999999999974,100.0000000000001,0,99.99999999999966,0,99.99999999999997,100.00000000000016,100.00000000000001,100.00000000000007,99.9999999999999,99.99999999999969,100.00000000000006,99.9999999999999,100.00000000000006,100.00000000000006,99.99999999999994,100.00000000000003,100.00000000000006,0,100.0,100.00000000000001,100.00000000000009,0,99.99999999999999,99.99999999999993,100.00000000000009,100.0,100.0,99.99999999999996,100.0,100.00000000000004,100.00000000000004,0,100.0,100.0,99.99999999999993,0,100.00000000000003,100.00000000000011,99.99999999999976,99.99999999999997,99.99999999999997,0,100.0,99.99999999999991,100.0,99.99999999999999,100.00000000000004,100.00000000000003,100.00000000000001,99.99999999999979,99.9999999999998,100.00000000000006,99.99999999999997,99.99999999999999,0,0,100.00000000000004,100.00000000000001,0,100.0,100.00000000000001,100.0,100.0,100.0000000000001,99.99999999999997,99.99999999999999,99.99999999999994,0,0,100.0,99.99999999999993,99.99999999999943,0
HUMHIS,85.01026972812255,123.64808536653146,119.95776135163686,194.87022731062083,145.87566001364542,106.61587120362168,194.56455288167624,100.0,100.0,165.12445523483467,93.93410872549472,105.71811172059498,165.89682625139525,196.5875618296004,171.9028559123014,157.3138955479017,112.3217729326604,84.55905063856207,100.0,175.80803732748964,100.0,101.41024612371538,151.2588228755627,109.95220169826015,168.04868559995552,134.45984442806858,134.86002683721975,136.1656276459177,146.65134942501297,190.91115655532843,100.0,147.89346050805196,100.0,191.03540265658867,80.58551551476597,77.37891293100583,142.16084032679382,114.81222666545303,139.3076065668527,150.17620114609488,146.87742787396593,134.1728717720874,120.3988392678382,148.48402617511994,183.32129161340524,116.98093717261403,100.0,0.0,140.4647732037263,95.16423190984159,100.0,98.37938159557982,47.591767511705434,122.91668685871636,107.74159153787187,185.03284548416823,71.20992879374339,138.88456622019677,124.39341252969317,169.47441553963452,100.0,188.87900850330684,68.01698462686244,124.66131647840035,100.0,97.79312524255285,103.99689087645717,160.8570437837626,179.98999499749874,79.03547453194776,100.0,188.8790085033069,111.46102042179146,142.16084032679376,166.6672848770941,115.55050283635686,153.28183182348693,82.85367212634024,134.22695377470626,86.34225198688378,89.31703691396082,137.18753234790904,70.07649216315133,100.0,100.0,137.6106105118429,122.4274235201657,100.0,131.93464124937475,122.7234575387129,163.43346531012648,75.62060825377017,165.15123247113155,74.05880738729712,93.05641535666493,133.40935266824033,100.0,100.0,196.43194575668318,129.6726504751847,137.90780363193363,36
GILTNT,129.25336409769685,123.08737982977524,61.423351289988844,200.0,38.46657172549175,124.36701961176615,200.0,100.00000000000001,100.00000000000001,182.38411541945416,118.25392606347118,134.0943711001912,171.44898542440694,199.99999999999997,190.21924941098655,169.05640610490724,108.89220206638669,141.75493118475157,100.00000000000001,174.1312518305068,100.00000000000001,133.4743750708885,34.6243348489638,141.2986502554959,194.87317655209574,174.6188338238125,175.65455710076333,140.65131536786737,190.50720108534145,200.00000000000014,100.00000000000001,176.3500382780752,100.00000000000001,199.99999999999994,138.72136795843338,169.32569970966486,112.11294789657028,170.9773628162954,71.99641021745526,186.15097420398774,173.93249515874095,179.4927062083831,96.51439732705823,146.601989727929,192.3020668950387,103.17922816730442,100.00000000000001,140.4647732037263,0.0,123.34133102242089,100.00000000000001,159.70904887936388,107.49855536205209,135.90252957376836,192.3097648281436,192.3097648281436,102.91058233007912,192.3097648281436,99.86450934329123,176.65802894185197,100.00000000000001,200.0,128.63608226253254,75.89973965442795,100.00000000000001,140.45924631447795,118.97924983162397,175.9841856864274,192.3097648281436,62.95984844525719,100.00000000000001,200.0,123.05115258804908,43.59339517339595,199.04545629498477,157.18769221163495,43.593395173395976,89.30743351806778,87.38452440268262,143.16294138023932,108.93840167825942,167.6163473508371,133.7887269750994,100.00000000000001,100.00000000000001,168.64564303350522,93.27860650284717,100.00000000000001,193.26430853315884,59.96987219225448,171.5381728724513,112.98894187646923,166.45821168733434,117.7897499493202,135.478944502693,119.22510598985734,100.00000000000001,100.00000000000001,200.0,119.54191847129724,158.767233993984,26
GARHSA,92.48266392766777,108.779691367778,127.23126034075253,178.93295412650772,136.45015093730134,103.52023575824774,200.00000000000014,100.00000000000009,100.00000000000009,143.44237597035183,85.59308484300496,86.41811588225576,164.43365914853408,192.9846737241271,162.04920710402487,143.22734208812585,104.47426292666978,110.85428746428992,100.00000000000009,171.770349055885,100.00000000000009,90.63831058301781,143.85632274714277,113.19299016211033,145.88118234591255,147.8834438765822,144.35868197424074,131.38801142346352,143.27810386196163,194.05589638718493,100.00000000000009,165.83758238720262,100.00000000000009,189.47701058619063,103.83740673636733,134.06972478497147,122.81034391952396,122.77087135431985,121.6367712612344,160.57444511251944,135.03495416813047,134.39926284499091,97.42409845104538,123.40531049505164,155.93025045974056,96.16562423210033,100.00000000000009,95.16423190984159,123.34133102242089,0.0,100.00000000000009,150.64445594108582,104.77382680903452,116.18695745978052,168.420498235635,200.0000000000001,101.65351266880073,178.9329541265077,110.21814323203189,168.92444210863343,100.00000000000009,178.96455469531793,90.81041938229036,116.93160119088219,100.00000000000009,116.1504068924686,77.86289022360646,146.11186586145416,200.00000000000009,106.46059325814934,100.00000000000009,179.48354250848718,91.10762385004797,133.3438668562701,164.91150340752452,105.42804146990544,143.85632274714285,104.73884732305031,111.8219415932209,98.98810491388845,78.26579832509246,147.03363843980998,88.42079060434682,100.00000000000009,100.00000000000009,145.99472187100534,104.76222544934991,100.00000000000009,184.1997155948808,114.76800420568298,174.9989575949632,128.0560383420235,148.343178771796,107.05973455850722,88.4150449651956,117.5593430764364,100.00000000000009,100.00000000000009,178.9329541265077,110.50718912940425,138.37779070682527,19
ZINTUT,100.00000000000007,100.00000000000004,100.00000000000014,100.00000000000001,100.00000000000004,99.99999999999999,100.00000000000001,0,0,99.99999999999999,100.00000000000004,100.00000000000014,99.99999999999999,99.99999999999997,99.99999999999996,100.00000000000001,99.99999999999999,99.99999999999984,0,100.0,0,100.00000000000004,99.99999999999997,100.00000000000011,99.99999999999997,99.99999999999997,99.99999999999989,99.99999999999969,99.99999999999974,100.0000000000001,0,99.99999999999966,0,99.99999999999997,100.00000000000016,100.00000000000001,100.00000000000007,99.9999999999999,99.99999999999969,100.00000000000006,99.9999999999999,100.00000000000006,100.00000000000006,99.99999999999994,100.00000000000003,100.00000000000006,0,100.0,100.00000000000001,100.00000000000009,0,99.99999999999999,99.99999999999993,100.00000000000009,100.0,100.0,99.99999999999996,100.0,100.00000000000004,100.00000000000004,0,100.0,100.0,99.99999999999993,0,100.00000000000003,100.00000000000011,99.99999999999976,99.99999999999997,99.99999999999997,0,100.0,99.99999999999991,100.0,99.99999999999999,100.00000000000004,100.00000000000003,100.00000000000001,99.99999999999979,99.9999999999998,100.00000000000006,99.99999999999997,99.99999999999999,0,0,100.00000000000004,100.00000000000001,0,100.0,100.00000000000001,100.0,100.0,100.0000000000001,99.99999999999997,99.99999999999999,99.99999999999994,0,0,100.0,99.99999999999993,99.99999999999943,0
LYBCHS,145.58424997051117,166.4447403462051,166.44474034620518,200.0,166.4447403462051,150.9947024700257,200.0,99.99999999999999,99.99999999999999,187.5109388673584,144.82151119080334,153.3994311063361,171.44898542440694,199.99999999999994,196.30061656390598,169.05640610490727,155.1239856292239,123.44910609702995,99.99999999999999,181.8214870023632,99.99999999999999,149.97320718380666,166.44474034620504,162.87107823595767,199.99999999999994,147.3642092627788,183.87497127097208,156.5954118913267,199.99999999999972,200.00000000000006,99.99999999999999,176.3500382780752,99.99999999999999,199.99999999999994,127.83182392571703,119.10618790795206,166.44474034620515,170.58669727059518,166.44474034620472,193.55275895450148,187.70409748351676,168.74707003781606,157.28932720818722,161.92517648403782,200.0,157.34886987140067,99.99999999999999,98.37938159557982,159.70904887936388,150.64445594108582,99.99999999999999,0.0,98.9105887554658,159.43187640910327,135.2792326251986,200.0,122.28525634643538,150.0,166.4447403462051,195.06297851321315,99.99999999999999,199.99999999999997,116.83953603638597,153.7268669753237,99.99999999999999,126.45673674728475,152.67916804253665,188.80124430618798,199.99999999999994,113.79505257835879,99.99999999999999,200.0,157.12325941710753,166.44474034620504,199.99999999999997,150.0112519690946,166.4447403462051,130.78428691445242,156.91730132181462,122.44474034620494,135.82624677608874,173.6977145037565,123.58310602488568,99.99999999999999,99.99999999999999,175.2053870003603,152.14677065790082,99.99999999999999,33.55525965379495,149.782935803592,177.7759246132677,86.60836401177424,182.88612208916499,112.07980858850097,150.46613189229888,158.7473282692309,99.99999999999999,99.99999999999999,200.0,166.44474034620498,175.77318525539278,6
INUHLT,86.1959594968058,108.15639096059417,112.78804851912231,192.79957496240394,115.18879053390849,98.09937611264073,190.99856819962355,99.99999999999993,99.99999999999993,169.31099077458424,91.61378089610223,106.3866396440129,171.44898542440689,193.39931021440975,181.906970515765,155.2965581747672,83.9713286519617,78.94435907901155,99.99999999999993,176.42206872754753,99.99999999999993,101.94393380304456,116.68902916730448,127.88450407674965,178.14118092013427,138.2145988518254,145.15230094063844,137.48097778526915,160.95766915913384,197.59925798521374,99.99999999999993,152.38764329928205,99.99999999999993,191.59830345162936,85.91992651656665,79.17075033389519,119.93074515549037,125.0491383136343,98.27869899046647,168.20542859644405,167.44718709854482,147.75273420408496,96.85128913132475,153.81406835418673,178.4383470359931,86.38556835752536,99.99999999999993,47.591767511705434,107.49855536205209,104.77382680903452,99.99999999999993,98.9105887554658,0.0,129.1925649065721,100.63237853932569,188.60142819836278,40.62121355672922,140.11067186557278,103.57436069018294,165.11644050268848,99.99999999999993,183.843168331097,63.945774399415924,86.52067384779997,99.99999999999993,98.7667099810623,91.60407618095964,163.33861069399876,194.60238273194705,50.36694652754133,99.99999999999993,183.84316833109705,103.31329350064658,102.93293951318789,177.19546671435114,127.81564462458898,119.08977118209081,56.035624304768874,100.03489313331015,93.38640618105514,65.11150791467561,151.47110534482195,74.52623305992739,99.99999999999993,99.99999999999993,141.26173664236063,79.63353802450725,99.99999999999993,132.46584840926073,83.49555672510705,171.39874507616503,43.79058621096336,164.71094492446775,45.808300187253764,96.28763245161618,133.33333333333326,99.99999999999993,99.99999999999993,193.39931021440975,121.32831469582328,135.73702530860544,111
ROTHAJ,114.622608352851,127.25612848597555,138.15986590304624,192.97660623716686,147.37875649959503,134.28230711752178,192.97660623716686,100.00000000000009,100.00000000000009,168.00550385570457,127.24319995585081,116.29214653359736,171.44898542440703,196.49356803144914,154.20860902732397,157.27099419878502,99.77705246336666,131.90949657194292,100.00000000000009,181.82148700236328,100.00000000000009,87.53578325337821,146.00656359137255,133.58014355524452,154.0022112634036,175.9742543426056,147.46710943025596,140.76669335783527,172.2522184549394,200.0000000000002,100.00000000000009,150.55119900600562,100.00000000000009,196.49356803144912,116.20837303988702,157.50072715998604,140.74867060950152,146.22764677070748,137.81191052690724,186.53638507548925,160.26096862163004,160.9676489163103,111.12175278438495,142.01953842684915,178.94736842105272,104.46986951920256,100.00000000000009,122.91668685871636,135.90252957376836,116.18695745978052,100.00000000000009,159.43187640910327,129.1925649065721,0.0,171.9309945420404,193.1625687316592,128.85389946573707,192.98713606289826,110.79024548866863,169.50639770999226,100.00000000000009,192.98362612098776,125.43059619502965,136.3130599597604,100.00000000000009,125.98875678550544,121.71818544014097,168.92002279157626,200.00000000000003,131.32995276833154,100.00000000000009,192.9836261209878,126.33959653279454,136.6592967156619,181.86942773254654,149.48870549459238,154.78492830943654,132.06522789590562,135.9824435421027,117.42470409434723,125.11576397770699,159.20080594244178,125.32992752963138,100.00000000000009,100.00000000000009,159.9113874344779,133.73229673048917,100.00000000000009,192.98713606289823,137.98011224785458,174.99895759496317,144.26563240378377,156.46463870355558,128.3237407801313,107.64608139348647,103.74144663492791,100.00000000000009,100.00000000000009,196.49356803144914,108.78362963092957,131.43586089772214,57
NATHST,143.34281331418902,169.25444333307686,200.00000000000014,164.7031130465486,200.00000000000003,168.42828775430863,164.7031130465486,100.0,100.0,187.49843730466304,156.7535416891965,158.2770237935722,199.99999999999997,170.58788913081852,191.00463123673202,173.50044737343137,131.62667424655436,105.06714374703179,100.0,200.0,100.0,149.5721479101665,188.23044783146,176.62676695948656,160.03200640128023,150.36209797794868,161.80433889098646,176.55614389927928,150.28745408552226,200.00000000000009,100.0,141.4251949017148,100.0,170.58788913081855,140.53240665525686,97.32812681067603,186.69507891056813,142.5541241702082,177.69289969500878,181.21428812999272,187.38389042130487,150.7269318768393,177.6241702906844,184.59223097509147,163.24138601509648,145.47025650354738,100.0,107.74159153787187,192.3097648281436,168.420498235635,100.0,135.2792326251986,100.63237853932569,171.9309945420404,0.0,180.0040012003601,132.55992857854457,144.11522391573,187.45211446465285,162.5586564583848,100.0,117.67198258106276,125.81353658090583,137.84888308437397,100.0,119.9440167949615,160.69930322412307,160.8189235046644,199.99999999999997,135.17815599363288,100.0,160.02400960384153,162.1564822425788,177.78148457047538,183.00102552728876,161.61953717054965,200.00000000000003,146.36864837111207,180.94512195121933,144.11522391572993,151.26158031499517,183.40156400098408,123.42896902105485,100.0,100.0,103.44892560755213,121.41835859307977,100.0,135.27923262519863,133.29443634090438,199.99999999999997,115.32512706798022,182.50973167325358,97.26552864547908,149.7777524183902,183.97238010059334,100.0,100.0,170.58788913081858,194.11522391572993,166.70409824243265,17
STRTEC-2,173.1797392162789,200.00000000000003,190.0070021006303,180.0040012003601,200.00000000000006,182.81798774189107,180.0040012003601,100.0,100.0,138.33837487163134,165.5183572482797,178.16437789436802,199.99999999999997,133.3580122065437,186.88640642073193,142.85666851987787,199.99999999999997,175.85806793090086,100.0,108.49827207751493,100.0,192.10936398833832,196.66900070021,177.36799785580277,199.99999999999997,190.00700210063016,150.27287708261446,179.42110007650965,158.38472755464645,189.0933878663941,100.0,175.5009424916866,100.0,183.33500050015002,195.45516520474496,178.50258268730536,200.0000000000001,142.17653809690125,197.146766240059,118.84588545327716,164.1478822189236,160.21614622649759,197.96597238117033,196.66900070021,189.99699909972995,190.9132253956704,100.0,185.03284548416823,192.3097648281436,200.0000000000001,100.0,200.0,188.60142819836278,193.1625687316592,180.0040012003601,0.0,184.63517171213024,169.99099729918976,156.68478506601406,181.89182514201036,100.0,200.0,165.59138036186218,190.20954930127166,100.0,187.02389283215038,183.07603644573322,146.68548103593378,96.68834517288653,192.9484510836292,100.0,190.00700210063022,186.56213217232343,200.0,157.7756044234777,187.49781211712053,200.0,193.18611791706732,199.9999999999998,186.00399999999982,185.7113696672791,185.17811827015421,183.44813787978393,100.0,100.0,176.44526948690847,180.0040012003601,100.0,200.0,200.0,165.98423883584206,176.6902833495963,176.59842114125547,194.27165298005667,179.68487869678646,193.2758239327582,100.0,100.0,183.33500050015004,183.94575432415292,170.1553582098774,20
WAXHQC,74.37446541727009,93.7988307708167,105.73781506152473,198.72151728639167,110.87843456721492,84.72152923971333,198.72151728639167,99.99999999999996,99.99999999999996,154.78017071255474,69.96927870457598,96.5075268860367,167.61353728358188,199.14767819092773,170.29492177443328,156.01518817499357,75.14615551504582,74.0459138028697,99.99999999999996,173.49791185791,99.99999999999996,95.90793568311507,117.85844547252027,120.58850379969317,173.2593630622156,138.0923598869536,133.49235720393148,124.88223506263546,142.31308140283195,196.25874830951082,99.99999999999996,154.4737785118878,99.99999999999996,199.14767819092773,82.96675119418424,96.09147964447772,119.9307451554904,103.09166016549905,101.31495594417645,163.965202552114,149.9046282847177,135.53655560570368,87.0099946593423,155.7886494644369,183.88267137619258,85.62468606081393,99.99999999999996,71.20992879374339,102.91058233007912,101.65351266880073,99.99999999999996,122.28525634643538,40.62121355672922,128.85389946573707,132.55992857854457,184.63517171213024,0.0,142.37229570191772,86.9991269699047,168.21102196270107,99.99999999999996,183.88267137619252,59.64679571873165,82.49106084578563,99.99999999999996,81.76549357961503,84.5787367765843,155.6643545129336,180.79204499644865,51.26315973999379,99.99999999999996,183.88267137619258,90.76393442375846,102.16727775324901,172.01267208073753,127.61360414468592,118.28460637705645,44.62467232136367,99.22972832827577,85.12034515193976,54.81028808499556,139.66819520773748,69.48052989854517,99.99999999999996,99.99999999999996,144.77497056559696,86.5908253513364,99.99999999999996,155.8405160002303,82.72989496516816,154.16322684477151,67.66389581619539,163.8457107840237,67.20644026190557,80.93213405888126,126.29908707500762,99.99999999999996,99.99999999999996,199.14767819092773,103.47459826193669,130.45763062586798,52
SCHROH-5,167.18179735410564,200.0,200.0000000000001,200.0,200.00000000000006,132.82831760898006,200.0,100.0,100.0,187.49843730466307,172.9696117659782,180.47606286250272,199.99999999999997,199.99999999999997,188.89074043215015,145.24631538846165,188.67924528301884,140.1172302255793,100.0,154.553717505908,100.0,179.4095538187472,199.99999999999997,177.6896274457251,199.99999999999997,140.01200360108032,165.4883934727648,185.98731904642833,181.15626744700896,200.0000000000001,100.0,199.99999999999966,100.0,199.99999999999997,150.024996591374,135.43894287887724,200.0000000000001,153.92285814081126,199.99999999999972,174.18522103904488,163.18823570023122,159.3711910491609,185.25215533684286,194.28391780273796,200.00000000000003,190.90412952519563,100.0,138.88456622019677,192.3097648281436,178.9329541265077,100.0,150.0,140.11067186557278,192.98713606289826,144.11522391573,169.99099729918976,142.37229570191772,0.0,186.66711131861538,197.11780686589282,100.0,200.0,141.44988818865622,186.3983892471362,100.0,160.01199640107973,186.2344276963316,199.99999999999977,159.97998999499748,147.53152932533362,100.0,200.00000000000003,185.31443049988553,200.0,177.77160322311755,150.00625109394147,200.00000000000003,140.11103185187486,190.47256097560958,112.00799999999995,148.97734231475815,165.78992381679188,157.13836567868066,100.0,100.0,195.32849234016857,185.70203031169575,100.0,150.0,183.33819545738697,200.0,150.0,194.06491744173388,147.13868780222612,172.56417806202452,187.81916274775685,100.0,100.0,200.0,187.87933854261306,190.85673665341054,2
MIJHAS,108.38089618444526,105.98382910306468,106.6631094510773,200.00000000000006,114.82420236477333,106.12479244669943,200.00000000000006,100.00000000000004,100.00000000000004,155.02587960225503,86.16694910384304,118.0636377398266,171.448985424407,200.0,169.62409227251857,169.04688206862073,99.99999999999999,125.89492138028518,100.00000000000004,157.5895291765134,100.00000000000004,117.88268998775278,115.56059494430731,126.72427346585866,177.7696258253852,170.43891063670736,150.3234205227742,136.81347169111754,149.416627245356,198.18223131106583,100.00000000000004,163.01714959669061,100.00000000000004,200.00000000000003,117.94142058064593,155.16632796706787,116.57321773134763,136.33873804215926,108.59819523869062,154.20836790631378,143.8906361394784,147.76014328245833,82.32833672880415,145.7390740923222,186.67378109784573,93.84619256131916,100.00000000000004,124.39341252969317,99.86450934329123,110.21814323203189,100.00000000000004,166.4447403462051,103.57436069018294,110.79024548866863,187.45211446465285,156.68478506601406,86.9991269699047,186.66711131861538,0.0,162.18640634420046,100.00000000000004,193.33689054892287,110.12973462292166,103.1624434558454,100.00000000000004,124.80551505861524,103.74330376131621,153.26638191997642,180.01000500250126,99.0728359247131,100.00000000000004,179.99733208830793,99.9332734954354,115.56726472353765,163.33270428487634,146.67511271886045,122.23037417461485,88.02318719592536,107.7065556151812,127.07984659507764,80.54341260459212,136.48066926436348,130.41351901092304,100.00000000000004,100.00000000000004,150.71487172497467,115.56726472353768,100.00000000000004,200.00000000000006,112.79168647806985,171.53817287245136,122.23037417461484,150.8946720459895,121.67246524347777,112.98145280311034,109.88064326700959,100.00000000000004,100.00000000000004,200.00000000000006,95.94153205834905,139.7300663262288,30
