,Literature,RICCOT-11,FLAHPO-4,GARITS-2,KAIPOP-2,LOERPJ,AINRHA,WINPKP,PURTMS,BUCPAR,GALTTO-3,ASHHTO,MCIHAT-2,ROMFYY-2,ROTTEC,SCHIHA-3,STRAMH-2,NOOTSA-2,LEVBHW-2,FLAHOT,AMIAHA,LESRCO,THITEM,WINAIR,FRASAT-13,PIKHBT,STOPAR,TOMCIH,LOECER,SCHHOT-7,DUSDHD,PAPPOT-2,DAVHOP,MURWIT,MIJHAS,AINTPO,SCHROH-5,WAXHQC,STRTEC-2,NATHST,ROTHAJ,INUHLT,LYBCHS,ZINTUT,GARHSA,GILTNT,HUMHIS,SIRTCO,BUTTSA-3,COVROT-2,HENDHO,GRETSA-6,COVROP,AINPAR,HATHSA,PENTIH,STRTEC,PENTSO-2,COTMCA-2,SWABSO,MELHAO,MATTHB,1173780,KAIOHA-2,ROBHOP,GAROMI-3,WARCSA-3,SWAPIA-2,MENPIT,INUJAT,FALSAT-3,PENHTO,PERHYL,IRATIH,NOOAPH,ELLTCO-4,PURHPO-3,BRIPTT,PITTEC,BIRHOS,MCIFRO,ROCICH,KAIPAR,PENTSI,SPELTT,MCISGA,CLACAH,PEAHRO,EPIHPO,CARTIJ,PITSRA-2,ROTWWH,AINSAP-2,SCAWWH-2,RUSFS-3,YANHVO,PEAHOP-2,PENHOP-2,PATHBS,ROCHAT-4,GRETIO-4,totalAggressiveCites
TOMCIH,196.2131481821181,100.00000000000001,200.0000000000003,200.0,100.00000000000001,199.99999999999923,199.99999999999832,199.04159963226786,200.00000000000003,199.99999999999994,199.99999999999997,197.9119779944987,196.8593288231237,100.00000000000001,200.00000000000003,100.00000000000001,173.28758799278276,199.99999999999994,188.63306269196912,199.99999999999997,149.96998198919357,199.99999999999991,197.35361114833196,199.09970801340944,199.99999999999977,100.00000000000001,100.00000000000001,0.0,200.00000000000003,200.00000000000006,159.36254980079687,200.00000000000014,200.00000000000003,100.00000000000001,199.99999999999977,198.35514941960975,200.0,198.72151728639142,187.5062518755627,176.95521685399882,198.24502904476915,195.80005222919633,199.99999999999994,100.00000000000001,200.00000000000006,200.00000000000003,197.44345023064528,100.00000000000001,190.91322539567042,200.00000000000003,200.00000000000003,200.00000000000023,191.92424289777156,199.99999999999915,200.00000000000017,198.77718553145453,191.71099246544554,200.00000000000034,192.71035439655148,200.00000000000048,100.04997501249376,100.00000000000001,196.48155029010806,199.99999999999943,200.00000000000009,192.00000000000017,199.99999999999994,200.00000000000028,200.0,169.9947490810893,199.99999999999997,199.99999999999997,199.99999999999983,200.00000000000006,100.00000000000001,199.4747153177422,199.9999999999999,200.00000000000017,200.00000000000048,200.00000000000009,100.00000000000001,199.99999999999994,195.3941858101238,200.00000000000006,195.60505223250192,200.0000000000001,151.025,100.00000000000001,100.00000000000001,199.99999999999994,196.40506987859376,197.54499413431,196.70163135530282,195.0114736106954,200.00000000000006,200.00000000000006,200.00000000000003,100.00000000000001,171.41835859307977,198.8998665428506,100.00000000000001,2
LOECER,116.97336270339196,99.99999999999982,174.9489475270039,194.95902486054658,99.99999999999982,166.42804432175257,166.17393823792463,159.83040373090094,175.3881356886922,196.3811032298045,143.73925031959374,150.52887765705626,135.22550201012837,99.99999999999982,193.75387370015844,99.99999999999982,138.14789673857118,161.12656620925043,166.19224157712418,189.73168177408488,200.00000000000026,194.47352110736185,127.34382718765788,128.015419872698,184.51552923352384,99.99999999999982,99.99999999999982,200.00000000000003,0.0,189.53584463879886,196.55671097031885,162.6239639920324,188.47531161765698,99.99999999999982,146.5514409674262,183.24941442401152,198.73975621513617,112.09140829381771,195.5133943943255,183.23806900351195,156.94855073559418,127.59649996803282,154.93951502901655,99.99999999999982,158.6436169812444,166.7085142270523,145.4070654071014,99.99999999999982,172.57659382532893,199.63845465188325,166.9648106804426,140.35961367006396,186.75711039184597,170.732400663227,186.6464571489182,140.34653451984917,149.4231142252314,156.05964962501466,147.86964758110855,149.67225828866094,200.00000000000003,99.99999999999982,152.59625764330295,161.90474383851898,118.64298707171811,128.77208952551445,151.11347982306077,121.45497290186115,154.17407631594176,158.3300001196922,190.50685214516923,187.2012946766748,152.72601767194058,198.69843674678052,99.99999999999982,121.01195334392698,199.04276564974865,182.8925603312547,143.37414805139866,158.67562918232827,99.99999999999982,128.96421185370085,144.96622988159163,197.40031678259047,160.83395139258795,150.5732862449736,196.55671097031885,99.99999999999982,99.99999999999982,147.3193012909409,131.15728868131035,141.21310472552994,178.1050432570232,127.65464856077202,184.85641484746196,144.82845094943278,190.16252324220076,99.99999999999982,153.82038677992028,164.95430896968855,99.99999999999982,58
SCHHOT-7,179.56845325309862,100.00000000000003,185.25410753194683,200.00000000000003,100.00000000000003,199.9999999999998,177.65152375974233,196.54332337393683,190.00700210063022,200.00000000000006,189.2790136692577,170.82742745736473,183.72205574948785,100.00000000000003,181.82148700236326,100.00000000000003,183.11286447475445,160.68904380484784,200.00000000000009,196.30061656390603,200.00000000000006,171.448985424407,177.51000172278466,186.26581594030498,187.5109388673584,100.00000000000003,100.00000000000003,200.00000000000006,189.53584463879886,0.0,200.0,108.20313316513977,123.0899438331923,100.00000000000003,176.6757820316147,199.17757470980493,200.00000000000006,181.86320618893137,200.00000000000006,200.00000000000006,180.7128692020147,181.34697295788337,191.61118508655127,100.00000000000003,157.9080423447623,119.24526014000718,193.06396932140294,100.00000000000003,130.64881701338953,199.99999999999997,192.38617851324707,163.2089723048755,200.00000000000006,197.3350823293869,193.55275895450157,172.70472878602192,197.2584202385109,166.67776519944104,193.7024026257084,178.19842748716113,200.0,100.00000000000003,176.09683596764523,178.89501453928258,165.4407692604966,181.90400000000014,161.90929878048766,168.74205253853566,169.05816778619413,180.00650113769922,200.0,111.11481790380876,166.4275838148248,200.00000000000006,100.00000000000003,162.7378474347986,200.0,197.20031107654697,170.1559453351791,180.02599220233932,100.00000000000003,162.79291005321974,166.53303516974975,200.00000000000003,190.15927307193152,174.96517051305358,200.00000000000006,100.00000000000003,100.00000000000003,180.7757037208005,171.7904121501792,161.34367220807468,190.09102705058507,184.91469619874294,179.1685777425676,156.97436966034593,200.00000000000006,100.00000000000003,200.00000000000006,185.41003821035497,100.00000000000003,18
DUSDHD,194.47354980822965,99.99999999999997,200.00000000000026,199.99999999999997,99.99999999999997,191.95656777621522,199.99999999999827,193.38772695931917,199.99999999999997,199.9999999999999,199.99999999999991,187.4718679669917,192.97931275936278,99.99999999999997,200.0,99.99999999999997,182.901588310632,199.9999999999999,171.40408104954892,192.55679608954054,168.48005217473113,199.99999999999994,192.2618250033501,195.72023358927194,174.99687460932603,99.99999999999997,99.99999999999997,159.36254980079687,196.55671097031885,200.0,0.0,200.0000000000001,200.0,99.99999999999997,199.99999999999972,197.7377130155593,199.99999999999997,198.7215172863914,180.0040012003601,172.5416347907963,195.31422754953394,195.80005222919627,199.99999999999991,99.99999999999997,197.0400800547743,199.99999999999997,195.95398210415166,99.99999999999997,190.9132253956704,199.99999999999997,187.11595072737148,200.00000000000017,190.6116198393598,198.61921364216835,200.00000000000014,197.96197588575714,189.58135821565764,200.00000000000028,195.3446099757544,200.00000000000043,200.0,99.99999999999997,189.60185211650068,192.10010394600016,191.83506838130228,192.0000000000001,199.9999999999999,200.00000000000023,199.99999999999997,180.85569855202763,199.99999999999994,199.99999999999994,199.57629632140444,200.00000000000003,99.99999999999997,199.12452552957026,199.99999999999986,188.8901233196313,186.23442769633186,200.00000000000003,99.99999999999997,199.9999999999999,186.44927830859902,200.0,193.81863886427803,200.00000000000006,131.81025896414346,99.99999999999997,99.99999999999997,199.9999999999999,194.6938831408045,195.9083235571833,192.73764597509893,180.0458944427816,200.00000000000003,200.0,200.0,99.99999999999997,185.716328281384,195.94148183105233,99.99999999999997,1
PAPPOT-2,157.64254956344578,100.00000000000014,174.74785407425574,193.18336741649637,100.00000000000014,198.91419440540602,168.3581060546371,191.16446451903366,190.00700210063033,200.00000000000014,162.96695669441436,164.40130377077554,164.3361551434756,100.00000000000014,181.82148700236334,100.00000000000014,170.58877650299937,160.5836528226528,182.65685354917224,196.3006165639062,200.00000000000017,171.44898542440708,158.04730529824982,168.38047244046874,191.64327018660663,100.00000000000014,100.00000000000014,200.00000000000014,162.6239639920324,108.20313316513977,200.0000000000001,0.0,136.07490971744298,100.00000000000014,157.92827133607597,193.41565818720684,200.00000000000014,151.68097296398923,200.00000000000014,200.00000000000023,173.29135550285432,152.2162631297316,166.4447403462053,100.00000000000014,150.9314318930833,123.43040229694341,176.52970885471402,100.00000000000014,113.76531709621315,200.00000000000014,176.57833750103666,147.74793634679622,200.00000000000017,187.70409748351716,186.56340755082306,139.86605816555166,188.3882041814283,150.51992165577337,181.8520214640874,172.82086233010176,200.0000000000001,100.00000000000014,172.94671506331292,178.64862158611425,143.8196695566979,169.4965811283077,154.5467526606431,152.82914182830538,159.0288142175761,175.81279170185306,200.00000000000009,148.57529385654638,149.49606655969748,200.00000000000017,100.00000000000014,131.14237178577656,179.98999499749888,188.80124430618804,143.88255183471634,180.76086909324118,100.00000000000014,143.83362919868,157.34185264083928,200.00000000000014,176.1722281720737,169.60331808302445,200.00000000000014,100.00000000000014,100.00000000000014,171.8659712747603,157.7004069830452,146.36239008964873,183.63295991442084,148.00603644069955,179.1444884543261,141.4962948367614,200.00000000000017,100.00000000000014,183.22516225661516,179.12668413588358,100.00000000000014,4
DAVHOP,174.65232769755747,100.00000000000003,181.21844510040003,200.00000000000006,100.00000000000003,190.3240090098762,171.52618382079893,191.17674097908503,180.00400120036025,196.15295837500966,187.7887965692845,179.8027909685739,179.18507305921975,100.00000000000003,187.181657305532,100.00000000000003,182.5968271181367,163.32099860490302,200.0000000000001,173.7322835377933,200.0000000000001,147.81617663081974,171.75590053789153,170.1578890450958,183.66389724236797,100.00000000000003,100.00000000000003,200.00000000000003,188.47531161765698,123.0899438331923,200.0,136.07490971744298,0.0,100.00000000000003,176.67578203161477,197.12521610274152,200.00000000000009,181.86320618893154,200.0,200.00000000000017,176.32544181393806,181.26592765355835,191.61118508655125,100.00000000000003,157.30823046584752,133.3487270278302,187.50625243150125,100.00000000000003,138.94071061500344,200.00000000000006,192.38617851324713,163.44347683241836,184.13180994508738,187.8214643239327,193.55275895450163,169.39543368583068,192.25707300034912,164.10794139394753,188.6014171303539,180.99382294462916,200.0,100.00000000000003,173.09592446717147,173.37929764082068,158.25738704629555,181.52000000000015,166.91529175001912,169.0574597205867,175.0934684864613,178.0829803252041,199.99999999999997,141.8808921260652,146.89122834274434,200.0000000000001,100.00000000000003,161.4362891045516,199.99999999999997,197.200311076547,173.3610227126493,180.02599220233938,100.00000000000003,169.75973004417207,170.04610784577005,200.0000000000001,186.59880905775552,174.94568899546098,200.0,100.00000000000003,100.00000000000003,178.85231239721875,167.97225398694874,152.94858221980584,190.0910270505851,184.914696198743,163.79579940910617,161.7745560498735,200.00000000000006,100.00000000000003,200.00000000000006,176.756128626305,100.00000000000003,13
MURWIT,99.99999999999993,0,99.99999999999955,100.00000000000001,0,99.99999999999974,99.99999999999979,99.99999999999977,99.99999999999997,100.00000000000001,100.0000000000002,99.99999999999996,100.00000000000027,0,100.00000000000001,0,99.99999999999987,100.00000000000001,99.99999999999991,100.00000000000001,100.00000000000001,100.0,99.99999999999972,100.00000000000011,99.99999999999993,0,0,100.00000000000001,99.99999999999982,100.00000000000003,99.99999999999997,100.00000000000014,100.00000000000003,0,100.00000000000003,100.0,100.0,100.0,100.0,100.0,100.00000000000014,99.99999999999991,100.00000000000001,0,99.99999999999999,100.0,100.0,0,100.0,100.0,99.99999999999993,100.00000000000024,100.00000000000001,100.00000000000036,100.0000000000001,99.9999999999995,99.99999999999982,99.99999999999994,99.99999999999994,100.00000000000021,99.99999999999999,0,100.00000000000027,100.00000000000014,100.00000000000006,100.00000000000004,99.99999999999979,100.00000000000004,100.00000000000003,100.00000000000009,99.99999999999996,100.0,99.99999999999973,100.0,0,99.99999999999996,99.99999999999999,99.99999999999991,100.00000000000004,100.00000000000003,0,99.99999999999999,100.00000000000023,100.0,99.99999999999929,100.00000000000003,100.0,0,0,99.99999999999987,99.99999999999991,99.99999999999996,99.99999999999989,100.0,100.0,100.00000000000004,100.0,0,100.00000000000007,100.0000000000002,0,0
MIJHAS,152.39726759430997,100.00000000000003,190.7159823201237,200.0,100.00000000000003,185.47419774724216,169.8006407085641,185.44929792793943,182.2331892657906,193.32355099046205,156.02721718034059,142.21303274861592,155.68567539599104,100.00000000000003,191.87266728230048,100.00000000000003,159.62376231095854,159.5835289172682,181.42382633709718,189.6241675543681,199.99999999999994,184.45274461415303,158.64034769986446,150.38273186872223,185.83231077699142,100.00000000000003,100.00000000000003,199.99999999999977,146.5514409674262,176.6757820316147,199.99999999999972,157.92827133607597,176.67578203161477,100.00000000000003,0.0,193.3786120029637,199.9999999999999,135.12307394344305,188.88814780230763,193.33689054892278,147.55111829311545,142.85502126736668,179.31224540382493,100.00000000000003,158.48656586430167,148.64614533316217,164.7433753603069,100.00000000000003,160.09217557241948,193.33689054892278,162.88160460191094,137.20544178468685,191.97717089051858,193.08226034726795,183.0664545681175,138.19798686887842,179.58029233561467,146.4584664826006,180.94641869280684,171.32830691923826,199.99999999999974,100.00000000000003,164.44652992101177,176.69620295947675,141.79177798792335,163.24074461415336,158.39486431320367,140.93372697559607,141.75425450556355,177.78352090692772,187.57531026751064,177.7829653838457,151.83896493436538,193.3302207696925,100.00000000000003,135.57145556951514,197.77896351630739,174.40517903281332,160.00834987132396,171.92401873915242,100.00000000000003,135.9029296885041,162.0689410564123,199.99999999999991,176.26769414625215,149.5205909829213,199.99999999999974,100.00000000000003,100.00000000000003,146.20018980048147,152.50819484743653,153.6005550957113,178.596919320149,150.4197558980582,177.08812278458677,140.27797371634443,200.00000000000006,100.00000000000003,148.34255986126857,179.60655326104688,100.00000000000003,30
AINTPO,169.0606724667347,100.0,178.29423319707203,173.25916632813608,100.0,174.48559869854085,176.62013981283187,181.60359657627723,197.37713015559405,199.99999999999997,180.99248028324166,188.64163991108916,183.85848958060876,100.0,195.52729068905893,100.0,187.25789977985187,190.94838231662146,192.77299825865254,200.00000000000003,196.7102988392195,197.13262533958996,171.74483795344264,182.76808311443182,197.12027661150893,100.0,100.0,198.35514941960975,183.24941442401152,199.17757470980493,197.7377130155593,193.41565818720684,197.12521610274152,100.0,193.3786120029637,0.0,200.0,192.2362477215018,197.12027661150896,195.0654482588294,186.44334253111785,191.0131660733446,195.06297851321304,100.0,187.45449470613733,182.71425043220557,195.23748176429922,100.0,199.1775747098049,194.3393430476661,170.35768267881892,178.48213640175,190.16952881318298,191.50528493079835,192.17866708809345,174.66564816440237,178.06037748572442,183.29079171702898,184.91725721715983,189.0387924716299,198.35514941960972,100.0,187.28643874167238,189.1025485947823,190.36715876562334,193.9334976537418,173.20067101971864,186.73323990587141,195.06297851321318,196.76216349715986,195.09012444182807,196.71029883921958,184.12047474242297,196.29785132131389,100.0,191.8243351925322,193.41565818720667,189.33400418805846,193.21066930106215,196.70782909360338,100.0,179.90728626162002,187.18715625838038,196.71029883921955,170.97601941787133,194.52024529425495,192.59570264262774,100.0,100.0,178.33519562408662,180.63314593032118,185.99344360237407,156.60629864611948,193.41812793282307,198.35514941960977,188.06865892813047,200.00000000000003,100.0,197.12027661150904,178.58679649933674,100.0,81
SCHROH-5,195.7848895844073,100.0,200.00000000000023,200.00000000000006,100.0,199.81518202645137,196.96990356717967,199.779361066421,187.516254876463,200.0,200.00000000000003,199.99999999999997,191.07637494465206,100.0,200.0,100.0,199.33064719685123,199.99999999999997,196.8284959165695,199.99999999999991,200.00000000000003,199.99999999999994,194.49857391703827,194.5928409213799,199.99999999999991,100.0,100.0,200.0,198.73975621513617,200.00000000000006,199.99999999999997,200.00000000000014,200.00000000000009,100.0,199.9999999999999,200.0,0.0,184.4585644904305,189.99699909972992,188.23044783146008,199.99999999999994,196.1422435141247,199.99999999999994,100.0,189.46647706325382,198.09091258996952,177.76913244039352,100.0,200.00000000000009,199.99999999999997,200.00000000000003,200.00000000000023,193.74941400756316,190.79705892505703,198.38657631494047,200.0000000000003,198.51704006786082,200.00000000000043,182.00067808006474,186.3654956142343,200.0,100.0,196.66733358104455,199.99999999999955,195.9175341906512,184.0000000000001,199.99999999999986,190.69565487082477,200.0,200.0000000000001,200.00000000000006,199.99999999999997,196.61037057123713,200.00000000000006,100.0,199.88245377739676,194.99749874937464,199.99999999999997,200.00000000000037,200.00000000000009,100.0,196.51620275895837,177.2311445415732,200.0,198.67718871695553,199.99999999999986,200.0,100.0,100.0,199.99999999999983,199.99999999999974,194.27737560445217,199.50871145712634,199.99999999999997,200.00000000000006,200.0,200.00000000000003,100.0,200.0,199.87415447538123,100.0,2
WAXHQC,112.78752990081549,100.0,184.6022360477088,198.18223131106575,100.0,182.54066469074053,162.1639380015866,175.85859947638946,150.29250871128332,197.696427543048,150.50277653833328,139.88114851644974,120.68883451887596,100.0,195.56946230779545,100.0,124.43517279666628,142.38685601839094,170.39984745197134,188.50686308455184,199.57383909546377,191.18499606473014,127.4143970830541,117.0050011898284,184.02733149314537,100.0,100.0,198.72151728639142,112.09140829381771,181.86320618893137,198.7215172863914,151.68097296398923,181.86320618893154,100.0,135.12307394344305,192.2362477215018,184.4585644904305,0.0,196.80187357226472,147.48025106797934,154.38061652883292,92.93716853587966,136.37544120812512,100.0,145.53053596324122,153.88701470955638,96.11682642034555,100.0,150.49672099395747,197.76169542932846,162.73878874262888,129.17618427763023,179.35999078571007,177.899128732436,191.03802568899536,131.46705972340618,151.10831439321092,141.75460479697114,126.71857954014607,118.71472766457478,199.99999999999974,100.0,137.7011829834157,173.87446791955654,110.37282086690901,129.5317204998753,141.10812545386693,102.3581578412104,146.76597140620868,163.58682812492194,198.94234810680405,178.00088303610855,148.54151050413634,200.00000000000017,100.0,98.63437011573681,194.24490814504802,172.5533799098197,137.4092601533126,141.88945589181424,100.0,116.47642630798464,111.92312065368188,200.00000000000014,160.4416053327161,156.37333090952882,199.57383909546365,100.0,100.0,145.90994576188382,123.42719974319719,108.33038559807859,177.06262430021775,98.11820733913757,164.8045196021812,125.71074092499246,178.8915977194633,100.0,134.22667817194016,164.21273238586417,100.0,52
STRTEC-2,189.94956648949776,100.0,196.6690007002103,197.7277891388321,100.0,183.32402826174743,194.12918816141158,175.6377844173749,197.49924977493248,199.99999999999994,190.77280443134094,197.91197799449864,196.64308588963374,100.0,152.58598484835395,100.0,186.5978328775208,199.99999999999991,181.45297133271998,189.9969990997299,176.66299889966993,199.99999999999997,192.40634750483375,183.06219588381097,179.36935775069307,100.0,100.0,187.5062518755627,195.5133943943255,200.00000000000006,180.0040012003601,200.00000000000014,200.0,100.0,188.88814780230763,197.12027661150896,189.99699909972992,196.80187357226472,0.0,182.06311360836025,198.24502904476918,195.8000522291963,199.99999999999994,100.0,200.00000000000014,199.99999999999997,194.88690046129057,100.0,190.91322539567042,189.9969990997299,200.0,200.00000000000023,180.20439416195265,183.03013566225886,181.96748408194628,197.96197588575708,182.20927099446095,200.0000000000003,194.77593442566916,200.00000000000045,199.99999999999997,100.0,192.92040620446366,193.89008989640433,199.48969177383157,196.66800000000015,199.99999999999991,198.91604379245123,200.0,200.00000000000014,198.14392886913035,199.99999999999994,198.44416009219782,190.00700210063025,100.0,198.6445451206073,187.49624887466237,172.9634099651071,197.72868056989512,194.12176347095877,100.0,194.87377309974207,183.46981093718207,200.00000000000003,191.4068777944904,193.94269792234542,189.37274932479744,100.0,100.0,199.3595106892472,189.0851074028167,195.90832355718334,195.667548212641,187.50922293549283,188.8837926864863,200.0,200.00000000000003,100.0,188.5767774942148,185.31854628622887,100.0,20
NATHST,169.73471790800662,100.0,196.8081973970904,200.00000000000017,100.0,196.59626898715902,190.8127476156915,189.05309124339203,152.81982464450402,160.03200640128034,200.0000000000001,193.74843710927735,174.50438858844427,100.0,200.00000000000006,100.0,146.50266674639292,184.7599844108951,177.92328388771173,200.0,180.39192608721248,200.00000000000006,181.72508183227748,169.59554450091926,200.0,100.0,100.0,176.95521685399882,183.23806900351195,200.00000000000006,172.5416347907963,200.00000000000023,200.00000000000017,100.0,193.33689054892278,195.0654482588294,188.23044783146008,147.48025106797934,182.06311360836025,0.0,177.19941734964286,132.9594548360479,141.16400870946853,100.0,178.93295412650772,193.92633078018548,122.31036780033673,100.0,170.05957230449462,183.8848803763765,194.2839178027381,182.83512626840653,167.457969163424,192.87251619368215,200.00000000000028,193.55528318558868,167.3381567786035,188.24221738362905,138.25151951669062,154.16236620622698,196.08073912787626,100.0,159.80700877924934,199.7605294667173,170.7491324760155,163.3383141293475,185.74377811640136,166.43856286193733,200.00000000000006,179.61553646748442,200.0000000000001,200.00000000000006,183.0899843421431,200.0000000000001,100.0,173.53244323459023,200.00000000000006,183.3462948561272,189.1979529760424,160.39792428775218,100.0,176.13038391423825,147.65277150881195,200.0000000000001,191.9807141532575,199.9999999999999,180.70363532042614,100.0,100.0,189.17707702220557,178.78169530057045,137.1713067612806,191.08152814508892,135.6256611676272,200.0000000000001,182.2963117316108,164.7031130465486,100.0,155.7413151045846,191.65562981118092,100.0,17
ROTHAJ,149.55615623354635,100.00000000000014,180.689584237872,200.00000000000017,100.00000000000014,193.19209395244204,166.6518592180488,173.550364486009,177.68836187789705,180.11617907723618,167.59893818879254,149.90259911198464,141.03728232644423,100.00000000000014,198.44158579175513,100.00000000000014,155.58630607029554,161.4428907616673,180.84944228780975,182.02273495416466,197.66237868763267,191.03911830259204,155.81354466574808,147.0422475446713,186.60911306810976,100.00000000000014,100.00000000000014,198.24502904476915,156.94855073559418,180.7128692020147,195.31422754953394,173.29135550285432,176.32544181393806,100.00000000000014,147.55111829311545,186.44334253111785,199.99999999999994,154.38061652883292,198.24502904476918,177.19941734964286,0.0,161.97347253707733,175.9837178889098,100.00000000000014,157.45115076427325,162.71616670334342,162.63352720604357,100.00000000000014,169.55420468517093,192.10614064337224,170.27381161773604,138.28561360838924,181.86129165575994,189.67966021237316,194.34448768294953,153.4888931390877,176.91767845100233,153.42997573623222,175.35744414343569,160.95071172247688,198.8311893438162,100.00000000000014,165.85944170815048,178.51445137022748,155.84315301198413,165.81479145680132,155.36540317809167,153.47183153205444,161.31342026289462,178.05461623638334,192.98011617907713,179.7371053509064,177.97663092502023,199.99999999999994,100.00000000000014,147.97011115778028,199.9999999999999,191.8173049069944,171.2748405077287,140.59916596194,100.00000000000014,148.62295567723535,157.77546663273793,199.99999999999994,166.12747634233332,149.23289011934642,196.49356803144897,100.00000000000014,100.00000000000014,135.20775208464667,159.48862259217958,157.2053793900595,167.7860888116417,154.61907541227876,187.01280280618673,160.7143437579401,192.98713606289834,100.00000000000014,174.85477615345462,178.20152367394618,100.00000000000014,57
INUHLT,118.81702930874613,99.99999999999991,179.6487591254046,200.00000000000003,99.99999999999991,185.92613956568326,161.02115859939988,180.4916285689337,151.72366260211695,198.11794793289457,155.5460165969042,136.59087402851435,135.57365989663555,99.99999999999991,192.18903366982167,99.99999999999991,109.38228578535886,150.45637681275153,171.46827599068916,192.31678960463563,198.2007942439827,187.07237345676253,138.20832097224002,138.30197143250555,191.5127623850172,99.99999999999991,99.99999999999991,195.80005222919633,127.59649996803282,181.34697295788337,195.80005222919627,152.2162631297316,181.26592765355835,99.99999999999991,142.85502126736668,191.0131660733446,196.1422435141247,92.93716853587966,195.8000522291963,132.9594548360479,161.97347253707733,0.0,107.74840892383737,99.99999999999991,154.70410528611745,148.4842012289735,98.02096457452977,99.99999999999991,149.30341132550478,195.2813622815153,170.54769255214566,136.42532952757412,169.12202071096846,181.3522541246987,192.09754549017515,130.95037211284063,154.3040637668651,147.55461314794783,120.34555676324588,132.41112863761512,195.7982512224335,99.99999999999991,117.21901848017745,179.13974700004874,118.57756118248182,131.52140964799318,140.7303694912939,110.98199722817276,141.62333794755622,148.2102466473722,199.50832515376106,173.7773415339174,147.17418012458506,199.91895469567518,99.99999999999991,91.18519132322294,199.25078118668353,180.3596045652247,144.98779895392886,148.15925149244313,99.99999999999991,126.6405306935036,121.05607835105111,199.83790939134977,169.04559028712583,166.64375534933637,195.8000522291963,99.99999999999991,99.99999999999991,153.76929250088207,129.0805613686813,96.08601846791102,175.9041977986627,95.51608621892488,186.01195129329048,119.14533616248141,156.78304172032162,99.99999999999991,138.52297007089592,165.90978299386373,99.99999999999991,111
LYBCHS,154.28281350999544,100.00000000000001,187.22444235669934,200.0,100.00000000000001,199.9999999999997,180.6546100703156,190.6581066660217,157.35177277550778,199.99999999999994,174.88859013200556,179.02796271637814,162.94631538481352,100.00000000000001,198.60186418109183,100.00000000000001,145.28307534224814,177.0733361806899,184.4481428113388,196.30061656390598,199.99999999999994,195.8055925432756,164.00795952569592,158.851919008677,195.80559254327554,100.00000000000001,100.00000000000001,199.99999999999994,154.93951502901655,191.61118508655127,199.99999999999991,166.4447403462053,191.61118508655125,100.00000000000001,179.31224540382493,195.06297851321304,199.99999999999994,136.37544120812512,199.99999999999994,141.16400870946853,175.9837178889098,107.74840892383737,0.0,100.00000000000001,173.37559155514424,172.06710926877784,129.06871684009678,100.00000000000001,178.3209071550224,199.99999999999994,178.9044237947486,161.9520007249561,174.99765603025276,187.83173059001209,195.8055925432757,166.44474034620464,173.58055985230283,170.91519979088062,142.89673422720938,148.6304343076811,199.99999999999991,100.00000000000001,155.54874538334354,188.54280440734985,149.81576989678862,161.02904926764313,169.70772963284705,150.4983565007948,177.62982689747005,170.21955040534226,199.9999999999999,188.81491344873498,176.36480455688942,199.99999999999994,100.00000000000001,113.79505257835885,199.99999999999991,188.80124430618818,159.5619541943709,150.22504566872277,100.00000000000001,156.65070992691952,147.6243095537862,199.99999999999994,182.56052418161855,184.74440645255112,199.99999999999994,100.00000000000001,100.00000000000001,176.28260460428365,164.13157935695065,126.49036360724833,185.55039593731527,103.2700421520516,191.61118508655125,156.77979405940374,86.81757656458058,100.00000000000001,174.51694376043073,184.50700224518283,100.00000000000001,6
ZINTUT,99.99999999999993,0,99.99999999999955,100.00000000000001,0,99.99999999999974,99.99999999999979,99.99999999999977,99.99999999999997,100.00000000000001,100.0000000000002,99.99999999999996,100.00000000000027,0,100.00000000000001,0,99.99999999999987,100.00000000000001,99.99999999999991,100.00000000000001,100.00000000000001,100.0,99.99999999999972,100.00000000000011,99.99999999999993,0,0,100.00000000000001,99.99999999999982,100.00000000000003,99.99999999999997,100.00000000000014,100.00000000000003,0,100.00000000000003,100.0,100.0,100.0,100.0,100.0,100.00000000000014,99.99999999999991,100.00000000000001,0,99.99999999999999,100.0,100.0,0,100.0,100.0,99.99999999999993,100.00000000000024,100.00000000000001,100.00000000000036,100.0000000000001,99.9999999999995,99.99999999999982,99.99999999999994,99.99999999999994,100.00000000000021,99.99999999999999,0,100.00000000000027,100.00000000000014,100.00000000000006,100.00000000000004,99.99999999999979,100.00000000000004,100.00000000000003,100.00000000000009,99.99999999999996,100.0,99.99999999999973,100.0,0,99.99999999999996,99.99999999999999,99.99999999999991,100.00000000000004,100.00000000000003,0,99.99999999999999,100.00000000000023,100.0,99.99999999999929,100.00000000000003,100.0,0,0,99.99999999999987,99.99999999999991,99.99999999999996,99.99999999999989,100.0,100.0,100.00000000000004,100.0,0,100.00000000000007,100.0000000000002,0,0
